episode,train_return,eval_return,epsilon,loss,llm_full_response
1,30.0,9.52,0.997525,nan,N/A
2,26.0,9.52,0.99538,nan,N/A
3,13.0,9.52,0.9943075,nan,N/A
4,24.0,9.52,0.9923275,nan,N/A
5,31.0,9.52,0.98977,nan,N/A
6,19.0,9.52,0.9882025,nan,N/A
7,42.0,9.52,0.9847375,nan,N/A
8,25.0,9.52,0.982675,nan,N/A
9,13.0,9.52,0.9816025,nan,N/A
10,47.0,9.52,0.977725,nan,N/A
11,21.0,9.52,0.9759925,nan,N/A
12,18.0,9.52,0.9745075,nan,N/A
13,13.0,9.52,0.973435,nan,N/A
14,15.0,9.52,0.9721975,nan,N/A
15,12.0,9.52,0.9712075,nan,N/A
16,15.0,9.52,0.96997,nan,N/A
17,15.0,9.52,0.9687325,nan,N/A
18,30.0,9.52,0.9662575,nan,N/A
19,31.0,9.52,0.9637,nan,N/A
20,46.0,9.52,0.959905,nan,N/A
21,21.0,9.52,0.9581725,0.4930168603147779,N/A
22,16.0,9.52,0.9568525,0.3641144782304764,N/A
23,22.0,9.52,0.9550375,0.18649526143615897,N/A
24,27.0,21.62,0.95281,0.05462663296472143,N/A
25,22.0,37.78,0.950995,0.023509481202133677,N/A
26,28.0,22.36,0.948685,0.014669549950797642,N/A
27,11.0,21.7,0.9477775,0.013275026174431498,N/A
28,23.0,15.0,0.94588,0.01003154721515982,N/A
29,26.0,11.14,0.943735,0.008884053140018996,N/A
30,38.0,9.0,0.9406,0.009082500050824723,N/A
31,11.0,9.16,0.9396925,0.01129989397966049,N/A
32,10.0,9.16,0.9388675,0.012969369161874056,N/A
33,33.0,9.16,0.936145,0.013699497999341198,N/A
34,13.0,9.16,0.9350725,0.01615919265896082,N/A
35,8.0,9.16,0.9344125,0.019016160164028406,N/A
36,21.0,9.16,0.93268,0.01914649017687355,N/A
37,19.0,9.16,0.9311125,0.02038604918083078,N/A
38,13.0,9.16,0.93004,0.019786114231325112,N/A
39,18.0,9.16,0.928555,0.023958400150554046,N/A
40,44.0,10.04,0.924925,0.028694007122381168,N/A
41,16.0,11.48,0.923605,0.027795553265605122,N/A
42,23.0,12.62,0.9217075,0.03253426840123923,N/A
43,25.0,11.06,0.919645,0.03347212977707386,N/A
44,40.0,10.8,0.916345,0.03755894713103771,N/A
45,22.0,12.58,0.9145300000000001,0.04226410721259361,N/A
46,14.0,11.62,0.913375,0.04062243817108018,N/A
47,17.0,12.3,0.9119725,0.052945550859851,N/A
48,12.0,12.14,0.9109825,0.04440811167781552,N/A
49,28.0,13.14,0.9086725,0.05193905868301434,N/A
50,12.0,13.98,0.9076825,0.05668130951623122,N/A
51,17.0,14.08,0.90628,0.0573350700604565,N/A
52,31.0,13.8,0.9037225,0.04677624645973406,N/A
53,16.0,35.08,0.9024025,0.05632475024322048,N/A
54,29.0,15.3,0.90001,0.05602887324218092,N/A
55,11.0,40.8,0.8991025,0.07020106979391792,N/A
56,17.0,25.2,0.8976999999999999,0.07350540292613647,N/A
57,22.0,17.5,0.895885,0.0740309494801543,N/A
58,23.0,44.66,0.8939875,0.06759975826286752,N/A
59,26.0,61.28,0.8918425,0.0716164312325418,N/A
60,23.0,100.9,0.889945,0.06711939220195232,N/A
61,19.0,119.04,0.8883775,0.07455879616502084,N/A
62,13.0,172.08,0.887305,0.07869005418167664,N/A
63,38.0,470.26,0.88417,0.08422569072756328,N/A
