episode,train_return,eval_return,epsilon,loss,llm_full_response
1,-96.43822304670019,-604.1141201204624,0.9961885,nan,N/A
2,-232.98458000491678,-604.1141201204624,0.9916345,nan,N/A
3,-302.82235117649566,-604.1141201204624,0.9871795,nan,N/A
4,-93.87795561541824,-604.1141201204624,0.981883,nan,N/A
5,-71.17020827437047,-604.1141201204624,0.978121,nan,N/A
6,-176.277696329298,-1129.1717675011605,0.974458,2.9072908759117126,N/A
7,-181.85242780950185,-1233.3953392206274,0.9707455,2.6629232756296792,N/A
8,-112.18529074989803,-681.9142035461246,0.965845,2.3239851034048833,N/A
9,-270.9932235195257,-166.0769844790437,0.960202,1.9405155966156407,N/A
10,-167.54409137358024,-307.281480971651,0.954361,1.732890732965227,N/A
11,-205.99826176874933,-286.19961399794676,0.948421,1.5489263204236825,N/A
12,-262.16593834123603,-205.68619622241675,0.9419365,1.5048984220919719,N/A
13,-160.99569604875552,-204.7796527442215,0.9364915,1.4044487354430286,N/A
14,-96.7158598664474,-229.89990978578095,0.933373,1.2532631806910983,N/A
15,-112.2733036922486,-284.96318842280255,0.930205,1.3274266445077956,N/A
16,-124.04290761025393,-289.16377492058456,0.9248095,1.181745099911996,N/A
17,-127.29586806481878,-249.36835479887986,0.9202555,1.4141867484735406,N/A
18,31.674700533024577,-257.2741495104348,0.9171865,1.5320619099563169,N/A
19,-449.82057132611163,-217.67728296297383,0.910801,1.3532867336920065,N/A
20,-198.6269448848136,-206.07642467056417,0.906346,1.3429924302630953,N/A
21,-133.43271788417928,-204.57508100968653,0.89902,1.4339954387899991,N/A
22,-81.93693798432714,-200.65326059086195,0.895654,1.256647696828141,N/A
23,-297.2141130064666,-189.2146692452848,0.889615,1.445042684307841,N/A
24,-148.36416504878468,-196.38764907554383,0.8844175,1.3866498870509012,N/A
25,-86.16774959834373,-199.48907905863172,0.8809525,1.4052471854857036,N/A
26,-189.73581380161875,-202.17622566851614,0.875458,1.2615865803248174,N/A
27,-142.142663097279,-213.58175323306077,0.871894,1.4673402595023315,N/A
28,-98.47016235837641,-203.50538639801977,0.8678845,1.4197479387124379,N/A
29,9.535459818511725,-208.15669578173583,0.8639245,1.5614500790834427,N/A
30,-106.54375814369953,-232.59190880120195,0.857638,1.4611081621778292,N/A
31,-80.37947612802837,-231.34653936897945,0.8540245,1.4421172901375654,N/A
32,-124.5958430040244,-228.30519362654158,0.848035,1.5055515889293891,N/A
33,-142.03976639592355,-227.87233437303385,0.8447185,1.3552282710573567,N/A
