episode,train_return,eval_return,epsilon,loss,llm_full_response
1,-210.6558353815396,-419.17604475884247,0.993862,nan,N/A
2,-355.8471503187719,-419.17604475884247,0.9896545,nan,N/A
3,-272.05297688360145,-419.17604475884247,0.9850015,nan,N/A
4,-205.36555774798092,-419.17604475884247,0.981586,nan,N/A
5,-387.9711557602493,-419.17604475884247,0.9767844999999999,nan,N/A
6,-90.15961048710624,-619.9701099303636,0.97129,2.998027057945728,N/A
7,-207.77310235623366,-637.7601888371107,0.9671815,2.2744576435491264,N/A
8,-151.71536268690377,-644.5298282654488,0.963865,2.225392361185444,N/A
9,-73.71657856008945,-569.5233653642846,0.959905,1.813119602203369,N/A
10,-131.22392006933524,-547.0029945195394,0.9547075,1.867177755492074,N/A
11,-200.7509728951369,-269.75157989274754,0.9483715,1.5571504400577396,N/A
12,-226.45065144058444,-229.48658854382785,0.9435205,1.6483585399632552,N/A
13,-333.2095587264706,-171.12925527330918,0.9384715,1.4303309312638115,N/A
14,-127.9078739496127,-242.75701384758753,0.9291655,1.3360773483489423,N/A
15,-148.61478959982122,-219.42439436127475,0.923869,1.4382517821042338,N/A
16,-67.25060976154307,-251.6453972861544,0.920404,1.4063351175614767,N/A
17,-168.09483911749794,-274.8892426892996,0.9168895,1.3531455506741161,N/A
18,-313.7013561885254,-282.94201298957466,0.9123355,1.3387622982263565,N/A
19,-121.00040715254009,-351.4490664019265,0.908425,1.2905803013451491,N/A
20,-72.09832902457882,-272.3465702664772,0.905158,1.3231140998276798,N/A
21,-234.96538535710272,-343.7358363345935,0.898822,1.3077552178874612,N/A
22,-245.70070616035628,-315.03069305023234,0.893476,1.2669133316311572,N/A
23,-92.59277413101478,-208.28835650230107,0.8877835,1.2102659141239913,N/A
24,-93.98217127466351,-333.7108203019696,0.884467,1.0398674011230469,N/A
25,-108.03169609669717,-313.6702802111259,0.878923,1.2815695339813828,N/A
26,-210.7630494416221,-293.72462472653297,0.874765,1.271517885227998,N/A
27,-62.016401239214375,-308.5232460614123,0.870607,1.124430001491592,N/A
28,-244.44600708500505,-323.1231950437433,0.865162,1.2330472599376332,N/A
29,-70.79219940070078,-348.51037627722593,0.8608555,1.3639210041227012,N/A
30,-158.44851390335901,-284.470044622185,0.8572420000000001,1.2814136127086535,N/A
31,-85.72511972158098,-250.8790978310295,0.8539255,1.3124988021245643,N/A
32,-59.66737464101963,-312.2606341453753,0.8462035,1.2262086992462475,N/A
33,-162.35887468958697,-313.50230931895396,0.841699,1.3209240759139533,N/A
34,-89.51741053584477,-319.3668353800319,0.836551,1.470132837501856,N/A
35,-66.61511685891205,-304.63759676550615,0.8323435,1.4264565338106716,N/A
36,-57.07838063709219,-304.49069279727746,0.828928,1.37106244676355,N/A
