episode,train_return,eval_return,epsilon,loss,llm_full_response
1,-167.74102807042573,-674.7407013376435,0.9964855,nan,N/A
2,-330.3578165864608,-674.7407013376435,0.991882,nan,N/A
3,-152.4924835343656,-674.7407013376435,0.986338,nan,N/A
4,-26.056152369487876,-674.7407013376435,0.982279,nan,N/A
5,-94.1227271805219,-674.7407013376435,0.9787645,nan,N/A
6,-148.16331624878183,-1013.614694861221,0.9743095,2.4227213357624255,N/A
7,-100.96929783431305,-917.4601746032297,0.9680725,2.2360293240774247,N/A
8,-105.01195861463125,-540.6401636090862,0.961984,1.8143102192297214,N/A
9,-179.8765745975461,-327.3436996076674,0.9571825,1.8300324994878672,N/A
10,-102.12680266589958,-562.4604763180876,0.951589,1.5860963363563065,N/A
11,-222.92577092277477,-543.3378817957802,0.946243,1.6243857871051188,N/A
12,-128.7439407518362,-583.2855550945856,0.9406495,1.520765221224422,N/A
13,-81.4050315122063,-553.1327191096577,0.937333,1.564825515693693,N/A
14,-159.6749733555211,-565.4840219683729,0.9340165,1.3092523606410666,N/A
15,-86.25311539958085,-417.7370509081061,0.9298585,1.3158540331891604,N/A
16,-113.7381656813847,-275.1537701236215,0.92575,1.5675433464797146,N/A
17,-57.83684459056947,-277.3408308805024,0.922681,1.484399293459231,N/A
18,-261.6686368751091,-243.27925715459915,0.917137,1.4579414310199874,N/A
19,-146.48166488630437,-202.01503632414764,0.9117415,1.3830322955453067,N/A
20,-384.40722010541737,-294.05039712995847,0.907039,1.4365429850001084,N/A
21,-105.99681141326207,-238.35510686663832,0.903673,1.7266362171400995,N/A
22,-333.43871804008086,-269.57138187243993,0.896842,1.5165184220110162,N/A
23,-141.30484718986727,-298.00129093279173,0.893179,1.4418656441408235,N/A
24,-165.7965394408713,-222.7069639958469,0.8893675,1.420421470875864,N/A
25,-322.2677627476612,-201.75212863687892,0.883279,1.4436514665925406,N/A
26,-112.11382691013044,-136.6252736914933,0.8798635,1.447246855151826,N/A
27,-75.61898103813827,-177.06793288835593,0.8761015,1.5031569125620943,N/A
28,-349.28376677474614,-152.0598632931401,0.8715475,1.509270280275656,N/A
29,-86.14819457032152,-179.67888664973947,0.864766,1.380589213249457,N/A
30,-160.73416812349592,-173.7062339292533,0.861004,1.4590222757113607,N/A
31,-96.24129432965088,-183.58498371281246,0.855361,1.4061766307343517,N/A
32,-79.38768397181663,-176.27666926344426,0.8507575,1.5532173400604596,N/A
33,-88.74107759360231,-179.56907469699766,0.8475895,1.6289477199316025,N/A
34,-136.9667123217001,-185.54687535659346,0.8418475,1.4915434141354313,N/A
35,-106.42736122766534,-169.80292824407871,0.836353,1.5686908098491463,N/A
36,-80.49151114392576,-191.54948772154484,0.8322445,1.6419185154050229,N/A
37,-89.06104204521608,-193.87968417069484,0.8264035,1.51490328978684,N/A
38,-107.32846890448576,-195.50996062099665,0.8212555,1.4487027889834,N/A
39,-90.8469678303986,-178.97679951079544,0.81784,1.406092271424722,N/A
40,-132.73384068775562,-183.2916291322842,0.810415,1.5344467039903005,N/A
41,-295.75959816891014,-207.29784275908756,0.8027425,1.6669580832604438,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_40"",
  ""rules"": [
    {""if"": [{""feature"": ""vy"", ""op"": ""<"", ""value"": -0.5}, {""feature"": ""y"", ""op"": "">"", ""value"": 0}], ""then"": 2},
    {""if"": [{""feature"": ""theta"", ""op"": "">"", ""value"": 0.1}, {""feature"": ""omega"", ""op"": "">"", ""value"": 0}], ""then"": 1},
    {""if"": [{""feature"": ""theta"", ""op"": ""<"", ""value"": -0.1}, {""feature"": ""omega"", ""op"": ""<"", ""value"": 0}], ""then"": 3},
    {""if"": [{""feature"": ""vx"", ""op"": "">"", ""value"": 0.1}, {""feature"": ""x"", ""op"": ""<"", ""value"": 0}], ""then"": 3},
    {""if"": [{""feature"": ""vx"", ""op"": ""<"", ""value"": -0.1}, {""feature"": ""x"", ""op"": "">"", ""value"": 0}], ""then"": 1},
    {""if"": [{""feature"": ""left_leg"", ""op"": ""=="", ""value"": 1}, {""feature"": ""right_leg"", ""op"": ""=="", ""value"": 1}], ""then"": 0}
  ],
  ""default_action"": 0,
  ""notes"": ""This policy is influenced by the need to improve descent stability and landing accuracy. It emphasizes reducing vertical velocity and controlling the lander angle effectively. The rules prioritize firing the main engine when the lander is descending quickly and using orientation engines to correct tilt and horizontal movement. The previous exploration policy's average return was not available, but the adjustments made here are based on the need to address common failure patterns observed in the greedy evaluation trajectories, specifically the issues with excessive descent speed and landing angle."" 
}"
42,-461.36727686805057,-192.1288562164698,0.7956145,1.4401744330922763,N/A
43,-261.9090273320769,-183.48684028047313,0.789031,1.5133901817682094,N/A
44,-493.9323604727388,-182.50798362561065,0.783982,1.5985441257556279,N/A
45,-264.93449551754617,-143.03928317171372,0.7778935,1.5184215908128071,N/A
46,-297.82440598039125,-175.07014168653188,0.7706665,1.4934103252136544,N/A
47,-206.99379999323747,-169.50021324478055,0.7643800000000001,1.4118065313091428,N/A
48,-578.1812314861697,-158.7607748927144,0.7575985,1.385628624554098,N/A
49,-181.93343759399283,-155.73206429388728,0.7514605,1.63815999415613,N/A
50,-468.25931847794476,-183.1188883753533,0.7473025,1.5638803016571772,N/A
51,-80.11740038722641,-177.32555150024973,0.7404715,1.5143568293339964,N/A
52,-218.80471138929136,-191.61357063784504,0.733492,1.750820723619867,N/A
53,-232.38518735479084,-178.23871897782868,0.7245820000000001,1.7662498496472836,N/A
54,-25.99555534375483,-160.62933469279355,0.7151274999999999,1.725089973336115,N/A
55,-11.558926817531386,-156.36274785700638,0.7085935,1.4736224556285324,N/A
56,-14.321714833310764,-163.9683338236677,0.7027525,1.9703793727745444,N/A
57,-73.3756209400062,-193.1128101656529,0.695773,1.7560698311802343,N/A
58,-7.548649850596135,-183.97362018021778,0.6883975,1.7551190515092556,N/A
59,-26.573419689808176,-176.02999241220218,0.680824,1.7097287310494318,N/A
60,-277.53673769207774,-162.1850798896894,0.6727555000000001,1.938495722467914,N/A
61,-11.966320020545567,-183.0782995623456,0.6659740000000001,1.8965639106548615,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_60"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""vy"",
          ""op"": ""<"",
          ""value"": -0.5
        },
        {
          ""feature"": ""y"",
          ""op"": "">"",
          ""value"": 0
        }
      ],
      ""then"": 2
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        },
        {
          ""feature"": ""omega"",
          ""op"": "">"",
          ""value"": 0
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        },
        {
          ""feature"": ""omega"",
          ""op"": ""<"",
          ""value"": 0
        }
      ],
      ""then"": 3
    },
    {
      ""if"": [
        {
          ""feature"": ""vx"",
          ""op"": "">"",
          ""value"": 0.1
        },
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": 0
        },
        {
          ""feature"": ""vy"",
          ""op"": ""<"",
          ""value"": 0
        }
      ],
      ""then"": 3
    },
    {
      ""if"": [
        {
          ""feature"": ""vx"",
          ""op"": ""<"",
          ""value"": -0.1
        },
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0
        },
        {
          ""feature"": ""vy"",
          ""op"": ""<"",
          ""value"": 0
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""left_leg"",
          ""op"": ""=="",
          ""value"": 1
        },
        {
          ""feature"": ""right_leg"",
          ""op"": ""=="",
          ""value"": 1
        }
      ],
      ""then"": 0
    }
  ],
  ""default_action"": 0,
  ""notes"": ""This new policy is influenced by Policy-1, which had an evaluated return of -162.19 and coverage statistics showing that most states fell into the default region (99.52%). The new policy retains the foundational rules of Policy-1 but introduces additional conditions to address the agent's behavior when vy is negative and both legs are in contact. This aims to encourage safe landing behaviors and reduce the likelihood of crashing, thus improving learning performance.""
}"
62,-362.5707868612411,-154.2714839953406,0.658747,1.797412372411114,N/A
63,-202.92729134733958,-174.11220207812363,0.6519655,2.039272754949375,N/A
64,-69.20954621583313,-176.74614612013437,0.6445405,1.959919890165329,N/A
65,-49.68239080685734,-103.36384838243774,0.6366700000000001,1.994751865946272,N/A
66,-11.680581134743832,-132.61304114348778,0.627265,2.0770950566781194,N/A
67,-42.9549595534057,-120.08368134709504,0.617464,2.1045109984850643,N/A
68,-200.94726902788952,-158.6321957119068,0.6119695,2.043753505021602,N/A
69,-20.978301895417744,-169.87265490989822,0.6055345,2.0944403189879197,N/A
70,20.34776628283832,-107.56941821594974,0.5975155,2.1906905315908385,N/A
71,-88.33227250573071,-119.8512425861059,0.589942,1.992898071708243,N/A
72,-151.29985789883116,-135.03949939860496,0.5835565,2.1703660146210546,N/A
73,-45.8014845048165,-124.76177383121262,0.576676,2.1517337266918566,N/A
74,-19.18107947848327,-138.16859697587932,0.5678155,2.146072526550826,N/A
75,-156.50839573845326,-134.2117479705152,0.561628,2.0590963501930237,N/A
76,-68.45303624655628,-120.59814123997504,0.553609,1.9696605536672804,N/A
77,-51.62362264153242,-160.27213307024084,0.5460355,2.2170690648696003,N/A
78,-141.7672907867479,-106.89256569847298,0.5402935,2.2849945294959793,N/A
79,-15.224861524845181,-120.10357228514927,0.5331159999999999,2.28498584237592,N/A
80,-197.8700072723675,-103.49360403387536,0.5256415,2.2236103991799006,N/A
81,-3.505087572409437,-117.20215142680294,0.5191075,2.218374754443313,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_80"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""vy"",
          ""op"": ""<"",
          ""value"": -0.5
        },
        {
          ""feature"": ""y"",
          ""op"": "">"",
          ""value"": 0
        }
      ],
      ""then"": 2
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        },
        {
          ""feature"": ""omega"",
          ""op"": "">"",
          ""value"": 0
        },
        {
          ""feature"": ""vy"",
          ""op"": ""<"",
          ""value"": 0
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        },
        {
          ""feature"": ""omega"",
          ""op"": ""<"",
          ""value"": 0
        },
        {
          ""feature"": ""vy"",
          ""op"": ""<"",
          ""value"": 0
        }
      ],
      ""then"": 3
    },
    {
      ""if"": [
        {
          ""feature"": ""vx"",
          ""op"": "">"",
          ""value"": 0.1
        },
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": 0
        },
        {
          ""feature"": ""vy"",
          ""op"": ""<"",
          ""value"": 0
        }
      ],
      ""then"": 3
    },
    {
      ""if"": [
        {
          ""feature"": ""vx"",
          ""op"": ""<"",
          ""value"": -0.1
        },
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0
        },
        {
          ""feature"": ""vy"",
          ""op"": ""<"",
          ""value"": 0
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""left_leg"",
          ""op"": ""=="",
          ""value"": 1
        },
        {
          ""feature"": ""right_leg"",
          ""op"": ""=="",
          ""value"": 1
        }
      ],
      ""then"": 0
    }
  ],
  ""default_action"": 0,
  ""notes"": ""This new policy is influenced by Policy-2, which had an evaluated return of -103.49 and better coverage statistics compared to Policy-1. The new policy incorporates additional conditions that ensure actions are taken when the vertical velocity (vy) is negative, promoting a safer descent, while also maintaining the conditions for horizontal control when the lander is tilting. This should improve the agent's ability to land safely and increase the overall return.""
}"
82,-177.00522288502248,-105.05774613626963,0.512524,2.189375150472598,N/A
83,-14.031125105094475,-123.3311285640024,0.5048515,2.117395947440978,N/A
84,-257.90162018811924,-120.89739203649147,0.4982185,2.254196504603571,N/A
85,-65.68624522229794,-98.99466840430736,0.48732849999999994,2.3043069498105484,N/A
86,-62.00008094779487,-101.84335875895968,0.479854,2.081583028202815,N/A
87,-111.08798553077013,-102.73983179381712,0.47297350000000005,2.036617585437761,N/A
88,-28.485208337894747,-97.41684055561645,0.465499,2.045528042198017,N/A
89,-26.73345290066584,-103.66069170656056,0.4581235,2.0777368125499494,N/A
90,-12.780147018004968,-121.0058259017538,0.448372,2.2048595558265744,N/A
91,-189.91255698898584,-106.90878901159833,0.440947,2.433318206469218,N/A
92,-58.80680812261582,-127.56204778571018,0.42134499999999997,2.322421190865112,N/A
93,-55.77039564848489,-117.8562610390488,0.4124844999999999,2.289453078082154,N/A
94,163.07342691119894,-113.56995782947476,0.36298450000000004,2.1807465968728064,N/A
95,-219.0965442558231,-121.71643177599731,0.353035,2.0561829440629302,N/A
96,-27.078550596489052,-87.32673090275439,0.3343735,2.0592156782232482,N/A
97,-136.66241337423264,-53.80961415561035,0.32610700000000004,2.039266453531688,N/A
98,-9.501229697913018,-52.510489965492674,0.31996900000000006,2.2253416545929445,N/A
99,-154.98760347716865,-43.873401059806206,0.3138805,1.9408725926546546,N/A
100,-182.85868557512538,-77.34003676803631,0.30729700000000004,1.9746698150061126,N/A
101,-3.4686552567594475,-51.460747369529955,0.29620900000000006,2.2024755565715686,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_100"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""vy"",
          ""op"": ""<"",
          ""value"": -0.5
        },
        {
          ""feature"": ""y"",
          ""op"": "">"",
          ""value"": 0
        }
      ],
      ""then"": 2
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        },
        {
          ""feature"": ""omega"",
          ""op"": "">"",
          ""value"": 0
        },
        {
          ""feature"": ""vy"",
          ""op"": ""<"",
          ""value"": 0
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        },
        {
          ""feature"": ""omega"",
          ""op"": ""<"",
          ""value"": 0
        },
        {
          ""feature"": ""vy"",
          ""op"": ""<"",
          ""value"": 0
        }
      ],
      ""then"": 3
    },
    {
      ""if"": [
        {
          ""feature"": ""vx"",
          ""op"": "">"",
          ""value"": 0.1
        },
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": 0
        },
        {
          ""feature"": ""vy"",
          ""op"": ""<"",
          ""value"": 0
        }
      ],
      ""then"": 3
    },
    {
      ""if"": [
        {
          ""feature"": ""vx"",
          ""op"": ""<"",
          ""value"": -0.1
        },
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0
        },
        {
          ""feature"": ""vy"",
          ""op"": ""<"",
          ""value"": 0
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""left_leg"",
          ""op"": ""=="",
          ""value"": 1
        },
        {
          ""feature"": ""right_leg"",
          ""op"": ""=="",
          ""value"": 1
        }
      ],
      ""then"": 0
    }
  ],
  ""default_action"": 0,
  ""notes"": ""This new policy is influenced by Policy-3, which had an evaluated return of -77.34 and coverage statistics showing some improvement in the regions of interest. The rules have been adjusted to ensure that the agent responds more favorably when the vertical velocity (vy) is negative, and the angle (theta) is tilted, encouraging more controlled descent. The rules also incorporate conditions to ensure that the agent acts to mitigate horizontal movement when necessary, based on the observed trajectories.""
}"
102,-10.37600802949784,-43.296134197839855,0.287794,2.311573671944001,N/A
103,-240.36950527220344,-49.10592172428795,0.27923050000000005,2.407077033395712,N/A
104,-29.703839107134613,-45.432953603642865,0.27274599999999993,2.233308921788485,N/A
105,-68.09652911487933,-29.686543244421852,0.2640340000000001,2.3389820026403125,N/A
106,-7.441893064040926,-30.772106876500892,0.25517350000000005,2.3099948587364323,N/A
107,-49.66197272320796,-23.600941929754757,0.232255,2.11328354670986,N/A
108,5.0647664411253,-28.220091962643398,0.2237905,2.2374510033088817,N/A
109,-90.65660649837022,-24.161237491286425,0.213445,2.3605583268774755,N/A
110,-27.52611458471752,-21.779673727373797,0.20428750000000007,2.334976147638785,N/A
111,-22.456084252379796,-25.300844629923525,0.194932,2.1803373500468237,N/A
112,-29.96654242966403,-26.372891170773187,0.18716050000000006,2.1575598411119667,N/A
113,-14.869980205598651,-23.323298424558377,0.1798345,2.3548485809886777,N/A
114,-121.73021734721243,-19.562748833481166,0.16706349999999992,2.206854011314784,N/A
115,-31.96051106044128,-23.336410535698157,0.11756350000000004,2.1191513736248018,N/A
116,-10.777287727321772,-35.77521544727103,0.06806349999999994,1.7394207332134246,N/A
117,-2.75973482654058,-18.324787606904465,0.018563500000000066,1.493071843445301,N/A
118,-20.428751705014513,-19.764325908571205,0.01,1.2040628786683083,N/A
119,-4.118888323313483,-32.289946240045836,0.01,1.1029870619773865,N/A
120,15.718010225861503,-21.128874723499703,0.01,1.0589468256533145,N/A
