episode,train_return,eval_return,epsilon,loss
1,-2774,-200.0,0.99604,1272.941991715204
2,-1982,-200.0,0.99208,121.6190294246748
3,-992,-200.0,0.98812,2.694538170481101
4,-2279,-200.0,0.98416,6.866136380247772
5,-2576,-200.0,0.9802,4.611154637751169
6,-1982,-200.0,0.97624,1.0319610970537179
7,-2180,-200.0,0.97228,0.05447502220864408
8,-1388,-200.0,0.96832,2.2774352319003084
9,-1388,-200.0,0.96436,3.2604944243328644
10,-3071,-200.0,0.9604,4.178690023645759
11,-1883,-200.0,0.95644,3.4534628572454675
12,-2081,-200.0,0.95248,1.3946943113114685
13,-1190,-200.0,0.94852,1.6379705054219813
14,-2477,-200.0,0.94456,0.7998904771637172
15,-2081,-200.0,0.9406,0.5193684712518006
16,-992,-200.0,0.93664,0.09684956007637084
17,-1784,-200.0,0.93268,1.9776183177996427
18,-1883,-200.0,0.92872,1.7131496653379872
19,-1388,-200.0,0.92476,0.6763530736253597
20,-1388,-200.0,0.9208,0.8618520591896959
21,-1388,-200.0,0.91684,0.43164335682522503
22,-1586,-200.0,0.91288,0.9544247090304271
23,-1091,-200.0,0.90892,1.688948408374563
24,-1289,-200.0,0.90496,0.49402666942682116
25,-1784,-200.0,0.901,0.3305870612105355
26,-1982,-200.0,0.8970400000000001,0.4643941638385877
27,-1091,-200.0,0.89308,0.10902868599165232
28,-1289,-200.0,0.88912,0.09071478567086161
29,-1685,-200.0,0.88516,0.08876401861198246
30,-2378,-200.0,0.8812,1.984599377713166
31,-1883,-200.0,0.87724,0.7824653842207044
32,-1883,-200.0,0.8732800000000001,0.10153914419934154
33,-1685,-200.0,0.86932,0.30780815897975117
34,-1487,-200.0,0.86536,0.07227134561631829
35,-1388,-200.0,0.8613999999999999,0.24687427724245936
36,-1190,-200.0,0.85744,0.21263526508118957
37,-1487,-200.0,0.85348,0.16723430462181568
38,-2081,-200.0,0.84952,0.310544064193964
39,-1586,-200.0,0.84556,0.17499834917485713
40,-609,-200.0,0.8416,0.11635556731275037
41,-1487,-200.0,0.8376399999999999,0.2360655679088086
42,-1190,-200.0,0.83368,0.09221130741294474
43,-1190,-200.0,0.82972,0.18104224040638656
44,-794,-200.0,0.82576,0.11501491553150117
45,-1289,-200.0,0.8218,0.0675309534324333
46,-563,-200.0,0.81784,0.05407630918759429
47,-1289,-200.0,0.8138799999999999,0.1450609221169725
48,-1883,-200.0,0.80992,0.17569118996150793
49,-2378,-200.0,0.80596,0.27402359823696315
50,-1289,-17.0,0.802,0.14634632631205022
51,-1982,-13.0,0.7980400000000001,0.07029272363521159
