episode,train_return,eval_return,epsilon,loss
1,-2180,-200.0,0.99604,689.1041069328785
2,-2873,-200.0,0.99208,163.0938807425648
3,-2477,-200.0,0.98812,13.064195809848606
4,-2081,-200.0,0.98416,8.373217526655644
5,-1685,-200.0,0.9802,6.391573282591999
6,-1388,-200.0,0.97624,4.893687694384717
7,-2378,-200.0,0.97228,2.930480531938374
8,-1586,-200.0,0.96832,1.4590758709562943
9,-2972,-200.0,0.96436,0.4741121595678851
10,-2477,-200.0,0.9604,0.13041869800537825
11,-1883,-200.0,0.95644,0.08537164087872952
12,-2180,-200.0,0.95248,0.1245689996238798
13,-1685,-200.0,0.94852,0.10303858389146626
14,-2279,-200.0,0.94456,0.07852914673741906
15,-1091,-200.0,0.9406,0.06264916226267815
16,-1883,-200.0,0.93664,0.6364475857652724
17,-992,-200.0,0.93268,1.2333124782843514
18,-1091,-200.0,0.92872,1.3352855226770044
19,-1982,-200.0,0.92476,0.5690147051587701
20,-1091,-200.0,0.9208,0.8305322179198265
21,-1190,-200.0,0.91684,0.13029436101671307
22,-2378,-200.0,0.91288,0.2212135896971449
23,-1883,-200.0,0.90892,0.09519984274171293
24,-1784,-200.0,0.90496,0.06519460332579911
25,-1883,-200.0,0.901,0.06520629790611565
26,-2279,-200.0,0.8970400000000001,0.07090624049771577
27,-1388,-200.0,0.89308,0.05422421327792108
28,-1289,-200.0,0.88912,0.07724829142913223
29,-2180,-200.0,0.88516,0.08444951886311174
30,-794,-200.0,0.8812,0.09877659736666829
31,-1883,-200.0,0.87724,0.14707409898750484
32,-1388,-200.0,0.8732800000000001,0.10171293016057462
33,-1388,-200.0,0.86932,0.10831293176859617
34,-2576,-200.0,0.86536,0.09483034704811871
35,-81,-200.0,0.8613999999999999,0.10223763242915825
36,-1883,-200.0,0.85744,0.07544387979898602
37,-1091,-200.0,0.85348,0.09163070776034146
38,-1784,-200.0,0.84952,0.06699915368109942
39,-1982,-200.0,0.84556,0.059145248257555065
40,-1883,-200.0,0.8416,0.06709613923449069
41,-1388,-200.0,0.8376399999999999,0.4685972522431985
42,-1487,-200.0,0.83368,0.05876089538447559
43,-1487,-200.0,0.82972,0.09845870223362
44,-893,-200.0,0.82576,0.0772841525124386
45,-1586,-200.0,0.8218,0.3667704504937865
46,-2477,-200.0,0.81784,0.06129821605049074
47,-497,-200.0,0.8138799999999999,0.2933549579838291
48,-893,-200.0,0.80992,0.09904572166968137
49,-2180,-200.0,0.80596,0.3914636451471597
50,-1487,-200.0,0.802,0.0988778173038736
51,-109,-200.0,0.7980400000000001,0.047213303378073994
52,-596,-200.0,0.79408,0.08820309290895238
53,-1388,-200.0,0.79012,0.1268480805447325
54,-1586,-200.0,0.78616,0.2020748169347644
55,-1289,-200.0,0.7822,0.26590656995773315
56,-1586,-13.0,0.77824,0.12526528844144194
