episode,train_return,eval_return,epsilon,loss
1,-2378,-200.0,0.99604,776.6451105642177
2,-1586,-200.0,0.99208,234.3214065925777
3,-1586,-200.0,0.98812,8.841660768762232
4,-2081,-200.0,0.98416,0.4544960772106424
5,-1388,-200.0,0.9802,1.6268847475457004
6,-1190,-200.0,0.97624,2.2003417470981366
7,-1586,-200.0,0.97228,3.4561974145937713
8,-1388,-200.0,0.96832,2.709415698060766
9,-1982,-200.0,0.96436,1.586191271371208
10,-893,-200.0,0.9604,0.30246151897823437
11,-2180,-200.0,0.95644,0.03925098794046789
12,-893,-200.0,0.95248,0.04926882097497583
13,-1685,-200.0,0.94852,0.08862757622264325
14,-2774,-200.0,0.94456,0.05273603537119925
15,-2378,-200.0,0.9406,0.04012486966094002
16,-2279,-200.0,0.93664,0.0640149368532002
17,-1586,-200.0,0.93268,0.6935613944847137
18,-2972,-200.0,0.92872,2.3264886143244805
19,-2081,-200.0,0.92476,2.201831928500906
20,-2972,-200.0,0.9208,1.4970690792240202
21,-1883,-200.0,0.91684,0.08448231054935604
22,-2378,-200.0,0.91288,0.7647845514910295
23,-2972,-200.0,0.90892,0.3645073498878628
24,-1586,-200.0,0.90496,0.2111620773607865
25,-893,-200.0,0.901,0.2139148796722293
26,-2081,-200.0,0.8970400000000001,0.06761924129445106
27,-1982,-200.0,0.89308,0.20117970990249887
28,-1091,-200.0,0.88912,0.48680412363260983
29,-2279,-200.0,0.88516,0.052111976481974125
30,-1289,-200.0,0.8812,0.04247233660658822
31,-2279,-200.0,0.87724,0.06280048043467104
32,-60,-200.0,0.8732800000000001,0.07021731551115712
33,-2180,-200.0,0.86932,0.3177070269268006
34,-1190,-200.0,0.86536,0.11406323739793152
35,-893,-200.0,0.8613999999999999,0.1750370877236128
36,-1487,-200.0,0.85744,0.06583639446645975
37,-1289,-13.0,0.85348,0.044810450789518654
