episode,train_return,eval_return,epsilon,loss
1,-2873,-200.0,0.99604,821.2438739843312
2,-1784,-200.0,0.99208,282.2207087099552
3,-1784,-200.0,0.98812,16.620463598668575
4,-2675,-200.0,0.98416,9.629649894163013
5,-3863,-200.0,0.9802,2.6104504615440964
6,-2081,-200.0,0.97624,0.6916245231311768
7,-1685,-200.0,0.97228,0.30554573602508756
8,-1388,-200.0,0.96832,0.12561761089600623
9,-1190,-200.0,0.96436,0.42540223762393
10,-1982,-200.0,0.9604,0.4657467189570889
11,-1982,-200.0,0.95644,0.16409825775772333
12,-1289,-200.0,0.95248,0.20205574916210026
13,-1388,-200.0,0.94852,0.07439342651050537
14,-2279,-200.0,0.94456,4.334973114677705
15,-695,-200.0,0.9406,1.7536893773451447
16,-1982,-200.0,0.93664,1.2154078474035486
17,-3170,-200.0,0.93268,0.29523368772584946
18,-1388,-200.0,0.92872,1.4803974065417425
19,-1685,-200.0,0.92476,1.667499659396708
20,-1487,-200.0,0.9208,4.759329197341576
21,-2774,-200.0,0.91684,3.840136796813458
22,-2279,-200.0,0.91288,2.3625946529582142
23,-695,-200.0,0.90892,1.2492155697848648
24,-497,-200.0,0.90496,0.2940334512013942
25,-2279,-200.0,0.901,0.4866455191234127
26,-1586,-200.0,0.8970400000000001,0.19428773385938258
27,-2081,-200.0,0.89308,0.1806919273827225
28,-1190,-200.0,0.88912,0.4646041021402925
29,-1586,-200.0,0.88516,0.3808406950393692
30,-1487,-200.0,0.8812,0.11285185354063287
31,-1388,-200.0,0.87724,0.08571010776329785
32,-794,-200.0,0.8732800000000001,0.20945700528100133
33,-1091,-200.0,0.86932,0.0992121521383524
34,-2081,-200.0,0.86536,0.0876705949800089
35,-1289,-200.0,0.8613999999999999,0.06750365702435374
36,-1289,-200.0,0.85744,0.08362741640768945
37,-1091,-200.0,0.85348,0.08846781838685275
38,-1289,-200.0,0.84952,0.04507855677511543
39,-2180,-200.0,0.84556,0.04814693299354986
40,-2378,-200.0,0.8416,0.048544797690119594
41,-1388,-200.0,0.8376399999999999,0.07523383664898574
42,-1091,-200.0,0.83368,0.05050001000054181
43,-1388,-200.0,0.82972,0.09643048479221761
44,-1685,-200.0,0.82576,0.06315958923660218
45,-1883,-200.0,0.8218,0.19386558858212083
46,-695,-200.0,0.81784,0.4799535542167723
47,-868,-200.0,0.8138799999999999,0.10299210982663291
48,-2477,-200.0,0.80992,0.7110720577836037
49,-2873,-200.0,0.80596,0.07215085991658271
50,-1487,-200.0,0.802,0.08049872481962667
51,-2477,-200.0,0.7980400000000001,0.05676180646754801
52,-1883,-200.0,0.79408,0.6921709754317998
53,-2675,-200.0,0.79012,0.04523189149331301
54,-2180,-200.0,0.78616,0.26173806402599437
55,-1289,-200.0,0.7822,0.21103298998437822
56,-794,-200.0,0.77824,0.05330203217919916
57,-52,-200.0,0.77428,0.03989782537190387
58,-2081,-200.0,0.77032,0.16871571709867567
59,-2279,-200.0,0.76636,0.1304369840491563
60,-1289,-200.0,0.7624,0.11228416208177805
61,-1586,-200.0,0.75844,0.06042605591006577
62,-2081,-200.0,0.75448,0.06689277990953997
63,-1388,-200.0,0.75052,0.08282467744778842
64,-1190,-200.0,0.74656,0.10394682961516083
65,-2279,-200.0,0.7425999999999999,0.1786211767513305
66,-763,-200.0,0.73864,0.2504256604867574
67,-1190,-200.0,0.73468,0.2062725317198783
68,-1190,-200.0,0.73072,0.13618812924250961
69,-1289,-200.0,0.72676,0.11261978149414062
70,-1190,-200.0,0.7228,0.0986481352802366
71,-1487,-200.0,0.71884,0.07655721716117114
72,-2081,-200.0,0.71488,0.0654057427123189
73,-1556,-13.0,0.71092,0.06201370464747443
