episode,train_return,eval_return,epsilon,loss
1,-1190,-245.54,0.99604,385.8118015198658
2,-1487,-200.0,0.99208,425.7283852648735
3,-2477,-192.37,0.98812,587.2779456329346
4,-2873,-200.0,0.98416,595.9654946136475
5,-1289,-200.0,0.9802,604.8279159545898
6,-1289,-211.88,0.97624,569.8209610748291
7,-1982,-200.0,0.97228,533.7481716918945
8,-2576,-242.57,0.96832,530.2771271896362
9,-1091,-294.05,0.96436,562.5714126968384
10,-2675,-200.0,0.9604,544.3681765556336
11,-1289,-334.64,0.95644,514.8319346237182
12,-1586,-379.19,0.95248,529.3406497192383
13,-2774,-275.24,0.94852,551.1478533935547
14,-1487,-226.73,0.94456,566.9391884994507
15,-1091,-200.0,0.9406,533.4629120063781
16,-2162,-200.0,0.93664,523.6139603289929
17,-2180,-200.0,0.93268,541.9732500839233
18,-3665,-225.77,0.92872,559.5572044372559
19,-2378,-239.31,0.92476,582.8822261428833
20,-2279,-241.02,0.9208,596.8939588800073
21,-794,-275.68,0.91684,594.0391189575196
22,-1982,-235.54,0.91288,555.9419058609009
23,-1289,-201.99,0.90892,611.2713650894165
24,-1289,-232.91,0.90496,576.4379382705688
25,-1982,-239.79,0.901,593.2480934906006
26,-1487,-149.08,0.8970400000000001,593.8557641983032
27,-1685,-214.85,0.89308,607.9474300384521
28,-2972,-239.6,0.88912,579.0291719436646
29,-2774,-207.49,0.88516,579.6699256896973
30,-1388,-197.62,0.8812,577.3901577377319
31,-1388,-247.52,0.87724,554.2709608078003
32,-1487,-199.86,0.8732800000000001,584.3942793655395
33,-1685,-208.91,0.86932,607.4862614440918
34,-1883,-274.6,0.86536,543.2499412727356
35,-2378,-176.33,0.8613999999999999,563.9494120025635
36,-1586,-203.6,0.85744,552.8385485458374
37,-1883,-200.0,0.85348,564.857864112854
38,-1982,-203.96,0.84952,587.9547068405151
39,-893,-207.57,0.84556,583.7638348388672
40,-1586,-231.68,0.8416,547.050059081614
41,-1190,-230.69,0.8376399999999999,573.2223347473144
42,-1586,-237.62,0.83368,544.7892042160034
43,-1487,-219.8,0.82972,583.3064090156555
44,-1487,-333.65,0.82576,566.4397305870057
45,-1190,-239.44,0.8218,560.9585992813111
46,-1685,-243.05,0.81784,556.8845036506652
47,-1283,-206.65,0.8138799999999999,569.6136794336063
48,-1586,-235.39,0.80992,547.5781994819641
49,-785,-214.56,0.80596,517.1950050074392
50,-1388,-219.8,0.802,493.18351610183714
51,-1289,-198.76,0.7980400000000001,548.1187270355225
52,-2180,-212.91,0.79408,543.419457988739
53,-893,-261.85,0.79012,501.89228757858274
54,-2378,-164.12,0.78616,543.7880923843384
55,-1487,-169.84,0.7822,505.1287136459351
56,-1190,-200.0,0.77824,549.0767356491089
57,-893,-155.39,0.77428,544.410311126709
58,-2675,-221.9,0.77032,536.5397724914551
59,-1487,-96.6,0.76636,477.98058210372926
60,-1487,-155.89,0.7624,551.4586800670623
61,-992,-137.58,0.75844,505.54361808776855
62,-596,-108.42,0.75448,509.5316022491455
63,-1289,-117.35,0.75052,519.780896730423
64,-596,-176.05,0.74656,485.6389220428467
65,-992,-95.85,0.7425999999999999,509.18590120315554
66,-1586,-193.19,0.73864,527.0031821441651
67,-748,-175.68,0.73468,476.4490921837943
68,-1586,-180.67,0.73072,474.6453596687317
69,-1388,-175.03,0.72676,464.62225395202637
70,-2081,-200.0,0.7228,472.7736393356323
71,-695,-173.57,0.71884,443.8284322357178
72,-1883,-181.97,0.71488,480.9741820335388
73,-992,-200.0,0.71092,464.5578643035889
74,-1883,-161.63,0.70696,437.7565140724182
75,-2180,-200.0,0.7030000000000001,469.0633189582825
76,-1487,-82.83,0.69904,458.4227928352356
77,-893,-200.0,0.69508,469.58150365829465
78,-992,-117.97,0.69112,427.689147233963
79,-1289,-200.0,0.68716,436.5006513786316
80,-1982,-135.98,0.6832,420.7597708511353
81,-815,-153.19,0.6792400000000001,404.746886456599
82,-596,-200.0,0.67528,452.7325298023224
83,-248,-185.22,0.6713199999999999,413.04378043565174
84,-2081,-130.69,0.66736,405.3263060045242
85,-2180,-166.89,0.6634,424.71308997154233
86,-1487,-183.53,0.65944,436.5679961013794
87,-2180,-170.21,0.6554800000000001,405.68959628850223
88,-893,-122.55,0.6515200000000001,398.3442679309845
89,-1487,-130.33,0.64756,387.6796349143982
90,-1586,-127.67,0.6436,410.3784475708008
91,-2081,-200.0,0.63964,417.2389451026917
92,-695,-200.0,0.63568,422.2671290588379
93,-75,-118.21,0.6317200000000001,410.20152486165364
94,-893,-157.34,0.62776,395.2594027560949
95,-992,-200.0,0.6238,379.56187635421753
96,-893,-170.36,0.61984,377.75267433166505
97,-1487,-200.0,0.61588,380.67563510894774
98,-111,-195.82,0.61192,364.39229638726863
99,-200,-161.67,0.6079600000000001,385.1704435634613
100,-1091,-79.61,0.604,366.8563253083825
101,-141,-141.58,0.6000399999999999,368.0999103843743
102,-1289,-200.0,0.59608,390.84149868011474
103,-1190,-76.41,0.59212,364.88368978500364
104,-695,-154.44,0.58816,360.62412081718446
105,-1190,-189.66,0.5842,363.80919333413243
106,-596,-150.68,0.5802400000000001,371.28560157775877
107,-695,-191.84,0.57628,353.03188667297366
108,-695,-125.35,0.5723199999999999,348.9081620682776
109,-398,-200.0,0.56836,346.82741699777546
110,-596,-129.5,0.5644,340.41039437033237
111,-1388,-177.94,0.56044,329.1296883031726
112,-1190,-196.18,0.55648,316.0155009894073
113,-1091,-196.71,0.55252,331.1582940673828
114,-2180,-171.24,0.5485599999999999,315.88808817006645
115,-418,-71.0,0.5446,319.2291873742726
116,-1685,-200.0,0.54064,333.8220437651873
117,-794,-200.0,0.53668,336.72342447280886
118,-794,-82.69,0.5327200000000001,344.02524042874575
119,-1784,-91.2,0.52876,328.5477077099681
120,-497,-200.0,0.5248,347.8127634906769
121,-614,-200.0,0.52084,327.8170950432785
122,-893,-81.12,0.51688,332.72793646812437
123,-794,-200.0,0.51292,332.3994802143425
124,-1487,-184.19,0.5089600000000001,321.89261229515074
125,-1091,-181.97,0.505,321.36817114025354
126,-695,-197.64,0.5010399999999999,314.75144274823367
127,-893,-194.04,0.49707999999999997,297.0045202153176
128,-1091,-159.1,0.49312,305.0540778279304
129,-794,-129.36,0.48916000000000004,312.32162382006646
130,-794,-151.5,0.48519999999999996,306.1489295254648
131,-1586,-176.32,0.48124,301.9049919330329
132,-794,-163.3,0.4772799999999999,315.5787572838366
133,-467,-129.52,0.47331999999999996,286.73439810591583
134,-992,-146.75,0.46936,289.799254328534
135,-695,-200.0,0.4653999999999999,272.0303747726232
136,-695,-179.85,0.46143999999999996,288.48299756973984
137,-893,-91.41,0.45748,290.4742696480453
138,-992,-95.61,0.4535199999999999,254.11931171171366
139,-992,-151.46,0.44955999999999996,284.4060267020762
140,-1388,-81.66,0.4456,258.20209885194896
141,-596,-85.33,0.44164000000000003,265.541857977584
142,-170,-114.72,0.43768000000000007,279.397052120155
143,-1190,-143.08,0.4337200000000001,264.8024893783033
144,-497,-168.01,0.42976000000000003,225.6018822568655
145,-299,-122.02,0.42580000000000007,242.07726773049683
146,-25,-193.68,0.42184,280.09853828012945
147,-497,-158.13,0.41788000000000003,232.41554128199814
148,-317,-131.07,0.41392000000000007,253.6726975801612
149,-695,-164.48,0.40996,235.32561545595527
150,-200,-195.27,0.406,252.43462783262135
151,-354,-72.42,0.40204000000000006,211.7800363934575
152,-794,-105.59,0.39808,224.30193767350167
153,-1289,-149.26,0.39412,225.2762263534218
154,-398,-156.58,0.39016000000000006,234.9804626017064
155,-283,-200.0,0.3862,252.72388555863324
156,-460,-118.33,0.38224,232.22049974540442
157,-596,-89.13,0.37827999999999995,261.52882770806553
158,-596,-147.99,0.37432,229.77150287114083
159,-893,-200.0,0.37036,219.6857749625668
160,-695,-126.61,0.36639999999999995,220.76154467374087
161,-66,-108.84,0.36244,223.19030233111346
162,-1388,-106.16,0.35848,205.66405819401146
163,-596,-200.0,0.35451999999999995,244.70188266046344
164,-497,-168.38,0.35056,232.91243695750833
165,-398,-200.0,0.3466,211.5086936619878
166,-695,-147.98,0.34263999999999994,197.90533803634347
167,-250,-163.54,0.33868,218.1579883246627
168,-794,-200.0,0.33472,206.1378086016327
169,-1388,-152.82,0.33075999999999994,227.53684331979602
170,-497,-123.48,0.3268,216.4509699169174
171,-335,-167.3,0.3228399999999999,204.27920404038508
172,-893,-197.04,0.31888000000000005,192.0064804202318
173,-893,-173.85,0.3149200000000001,204.55567306432874
174,-695,-154.75,0.31096,211.71370028719306
175,-398,-113.03,0.30700000000000005,211.68687019955368
176,-200,-92.23,0.3030400000000001,197.77105695188047
177,-992,-196.53,0.29908,189.25361126706005
178,-177,-98.54,0.29512000000000005,227.5047528248949
179,-893,-173.59,0.2911600000000001,211.90147790873422
180,-794,-174.55,0.2872,186.15816660031678
181,-893,-70.69,0.28324000000000005,196.00964167281984
182,-236,-75.02,0.27928,185.0363646137127
183,-1289,-200.0,0.27532,196.66838349841535
