episode,train_return,eval_return,epsilon,loss
1,-1883,-200.0,0.99604,228.35704058851115
2,-2279,-591.05,0.99208,648.3790027523041
3,-2081,-218.81,0.98812,637.2641172409058
4,-1883,-200.0,0.98416,666.9388891601562
5,-1982,-254.45,0.9802,588.4584832000733
6,-1091,-740.54,0.97624,523.1932997894287
7,-1586,-205.94,0.97228,489.8658820915222
8,-2675,-556.79,0.96832,542.0270193862915
9,-1586,-249.5,0.96436,553.1070560073853
10,-1685,-302.96,0.9604,542.2887796401977
11,-1487,-200.0,0.95644,535.8715809249878
12,-2873,-235.64,0.95248,574.4360512542725
13,-2180,-200.0,0.94852,583.9722762680053
14,-2279,-236.63,0.94456,575.9395960235596
15,-1784,-291.08,0.9406,581.8320629119874
16,-1685,-245.54,0.93664,586.5912145996094
17,-1586,-200.0,0.93268,560.9285947418213
18,-1784,-215.22,0.92872,555.484495306015
19,-1784,-256.8,0.92476,547.5424956321716
20,-1289,-200.0,0.9208,546.9875311279297
21,-1982,-261.38,0.91684,529.7638454246521
22,-1685,-200.0,0.91288,532.4722644424438
23,-1289,-190.37,0.90892,527.4816013908386
24,-1289,-92.9,0.90496,547.6376597595215
25,-695,-200.0,0.901,540.5931810760499
26,-2873,-193.39,0.8970400000000001,497.9360136032104
27,-794,-200.0,0.89308,502.9215287017822
28,-1685,-202.97,0.88912,517.2798024749756
29,-1982,-200.0,0.88516,520.3567918395996
30,-1487,-133.67,0.8812,531.295878868103
31,-2081,-200.0,0.87724,512.6091151046753
32,-1487,-200.0,0.8732800000000001,509.579455947876
33,-1784,-200.0,0.86932,503.0506072998047
34,-2279,-200.0,0.86536,516.3863069534302
35,-2576,-200.0,0.8613999999999999,527.0681613922119
36,-1388,-202.97,0.85744,512.9762929916382
37,-1685,-200.0,0.85348,538.0597769927979
38,-1289,-200.0,0.84952,529.2009742355347
39,-2279,-196.7,0.84556,539.4181990814209
40,-1784,-200.0,0.8416,537.1673581695557
41,-1784,-204.95,0.8376399999999999,528.2280215454101
42,-1586,-200.0,0.83368,530.4101468849182
43,-1487,-200.0,0.82972,529.0737414741516
44,-1289,-192.05,0.82576,549.8828229141235
45,-695,-200.0,0.8218,532.647472038269
46,-1586,-192.64,0.81784,492.4516576385498
47,-794,-200.0,0.8138799999999999,559.49757938385
48,-1289,-193.25,0.80992,469.5949029159546
49,-1190,-200.0,0.80596,485.452421605587
50,-596,-200.0,0.802,483.74598026275635
51,-1586,-200.0,0.7980400000000001,493.31402721405027
52,-1289,-200.0,0.79408,469.9373861885071
53,-1982,-200.99,0.79012,506.36619384765623
54,-992,-181.82,0.78616,470.09387088775634
55,-1289,-200.0,0.7822,483.68834215164185
