episode,train_return,eval_return,epsilon,loss
1,-1586,-200.0,0.99604,734.0113973837523
2,-1982,-275.24,0.99208,616.4525538825989
3,-2576,-269.3,0.98812,632.5660073661804
4,-2081,-257.42,0.98416,678.9787303161621
5,-2180,-296.03,0.9802,641.1206446075439
6,-1784,-273.26,0.97624,613.7842528152465
7,-1685,-205.94,0.97228,609.664799079895
8,-2081,-340.58,0.96832,598.3412400817871
9,-2081,-200.0,0.96436,614.4532571792603
10,-2081,-206.93,0.9604,581.3212963485718
11,-3962,-235.64,0.95644,629.9991947174072
12,-2458,-245.54,0.95248,666.1009402196051
13,-992,-295.04,0.94852,603.247780380249
14,-3269,-231.68,0.94456,634.4501810455322
15,-2378,-215.84,0.9406,669.5374649429322
16,-2279,-203.96,0.93664,652.4923165130615
17,-1586,-200.0,0.93268,646.207437171936
18,-1685,-207.92,0.92872,653.2483312988281
19,-1586,-331.36,0.92476,639.9831620788574
20,-2378,-216.83,0.9208,650.2708202362061
21,-1784,-223.76,0.91684,651.5557047271728
22,-1289,-200.0,0.91288,643.6941450500489
23,-1586,-196.85,0.90892,632.9766329193116
24,-1784,-200.0,0.90496,632.4364117050171
25,-1586,-200.0,0.901,574.931678199768
26,-2477,-231.55,0.8970400000000001,652.8820639419556
27,-2081,-200.0,0.89308,617.7120011138916
28,-1487,-200.94,0.88912,612.2993176269531
29,-2081,-229.08,0.88516,637.4216841888427
30,-1685,-200.0,0.8812,601.5054439544678
31,-992,-195.75,0.87724,609.4516645622253
32,-1685,-152.25,0.8732800000000001,608.8052318191528
33,-1388,-201.98,0.86932,592.1949211502075
34,-1190,-139.27,0.86536,551.4630270385742
35,-2081,-146.06,0.8613999999999999,591.5435003280639
36,-1586,-140.7,0.85744,575.6502540969849
37,-1487,-200.0,0.85348,560.3386170196533
38,-794,-151.89,0.84952,554.6283155441284
39,-1685,-83.65,0.84556,558.6132371139527
40,-1586,-184.4,0.8416,558.9236155128478
41,-1685,-126.16,0.8376399999999999,565.763209991455
42,-1289,-171.22,0.83368,573.4158617401123
43,-992,-164.64,0.82972,561.2714458465576
44,-1982,-200.0,0.82576,548.1373207092286
45,-1091,-194.92,0.8218,542.4901117897034
46,-2180,-171.09,0.81784,552.2161263275146
47,-1190,-200.0,0.8138799999999999,557.56472366333
48,-992,-200.0,0.80992,539.1812643814087
49,-1982,-192.96,0.80596,522.249889793396
50,-1784,-201.62,0.802,519.939373550415
51,-1586,-199.14,0.7980400000000001,534.3752556800843
52,-1982,-77.63,0.79408,557.397666053772
53,-2378,-124.93,0.79012,533.1509364509583
54,-1586,-116.76,0.78616,510.32310970306395
55,-1388,-170.72,0.7822,539.4975449752808
56,-2576,-76.91,0.77824,503.66875423431395
57,-560,-157.64,0.77428,523.4847736358643
58,-794,-199.69,0.77032,516.4341577911377
59,-794,-87.56,0.76636,489.70284900665285
60,-893,-197.01,0.7624,518.2752763175964
61,-1388,-183.82,0.75844,531.7435670852661
62,-992,-157.79,0.75448,509.7019319152832
63,-1190,-130.78,0.75052,475.66458492279054
64,-695,-76.91,0.74656,476.6021267414093
65,-1586,-128.61,0.7425999999999999,470.3088537216187
66,-532,-187.7,0.73864,470.9711267527412
67,-992,-87.63,0.73468,431.2240650844574
68,-1190,-144.44,0.73072,459.391581363678
69,-2180,-184.96,0.72676,452.6824100780487
70,-1487,-200.0,0.7228,467.3315059661865
71,-1190,-206.24,0.71884,446.4608027458191
72,-1685,-163.72,0.71488,441.3869772529602
73,-992,-223.59,0.71092,432.4733546161652
74,-503,-135.55,0.70696,460.1260631418674
75,-1883,-150.22,0.7030000000000001,433.05610378742216
76,-1190,-84.69,0.69904,436.8538171005249
77,-2576,-129.62,0.69508,433.06646251678467
78,-1982,-157.27,0.69112,438.87731822967527
79,-1091,-199.88,0.68716,420.61143052101136
80,-893,-129.93,0.6832,443.5737339115143
81,-1289,-213.55,0.6792400000000001,440.58450115203857
82,-1487,-189.97,0.67528,425.90485202789307
83,-1190,-200.0,0.6713199999999999,427.1053530406952
84,-1289,-244.73,0.66736,403.8503425495326
85,-1289,-200.0,0.6634,398.1927333545685
86,-497,-179.81,0.65944,422.50678402900695
87,-1190,-221.91,0.6554800000000001,414.4438799571991
88,-890,-201.98,0.6515200000000001,421.1448646584138
89,-1784,-88.56,0.64756,415.41746883392335
90,-1190,-139.67,0.6436,399.16978343009947
91,-282,-79.36,0.63964,388.1835049220494
92,-1685,-202.97,0.63568,399.16026843190195
93,-1685,-144.89,0.6317200000000001,395.4182237148285
94,-1388,-160.39,0.62776,403.2115297794342
95,-1388,-200.0,0.6238,405.022126083374
96,-1487,-200.0,0.61984,404.9893373680115
97,-1091,-198.29,0.61588,408.2124013328552
98,-596,-179.84,0.61192,390.1309679317474
99,-1883,-231.77,0.6079600000000001,406.14712346076965
100,-695,-200.0,0.604,403.9496266651154
101,-893,-231.77,0.6000399999999999,416.0508097267151
102,-497,-142.49,0.59608,370.2045178174973
103,-1784,-200.0,0.59212,372.95648522377013
104,-221,-183.82,0.58816,381.6510124362883
105,-1487,-189.19,0.5842,343.95445711560546
106,-1190,-182.35,0.5802400000000001,366.1827461981773
107,-1091,-179.95,0.57628,369.91312748640775
108,-992,-210.96,0.5723199999999999,350.6596639347076
109,-695,-234.72,0.56836,377.1979102230072
110,-596,-200.0,0.5644,356.82110240519046
111,-1388,-156.86,0.56044,333.9821548748016
112,-1586,-187.79,0.55648,361.5215607357025
113,-695,-118.03,0.55252,353.370073357746
114,-695,-155.29,0.5485599999999999,346.443340344578
115,-893,-173.06,0.5446,353.6579746818542
116,-287,-159.93,0.54064,343.2983037541422
117,-1190,-197.19,0.53668,368.564249098897
118,-893,-156.54,0.5327200000000001,373.69884792327883
119,-1388,-200.0,0.52876,353.90695291519165
120,-893,-154.07,0.5248,322.1902020549774
121,-1388,-173.32,0.52084,362.5099765664339
122,-596,-195.81,0.51688,343.7486817646027
123,-893,-120.08,0.51292,346.60740112662313
124,-1091,-200.0,0.5089600000000001,328.92989205360414
125,-497,-188.03,0.505,325.37355764668433
126,-1487,-206.09,0.5010399999999999,304.4821495056152
127,-1289,-200.0,0.49707999999999997,332.3483157539368
128,-299,-197.16,0.49312,343.3659340423346
129,-992,-195.16,0.48916000000000004,303.2989640943706
130,-596,-179.59,0.48519999999999996,283.28249229222536
131,-893,-187.77,0.48124,309.57054889157416
132,-398,-200.0,0.4772799999999999,297.62339986801146
133,-1289,-177.04,0.47331999999999996,288.41883140847085
134,-398,-251.37,0.46936,273.99969933085146
135,-992,-200.0,0.4653999999999999,275.4096954671293
136,-596,-172.71,0.46143999999999996,280.2170974641293
137,-1685,-190.09,0.45748,274.17540608368813
138,-893,-216.4,0.4535199999999999,274.7749105253816
139,-596,-225.7,0.44955999999999996,293.2569409894943
140,-794,-207.63,0.4456,281.78857014894487
141,-1190,-178.03,0.44164000000000003,273.6480401945114
142,-695,-200.0,0.43768000000000007,275.6359341534972
143,-794,-200.0,0.4337200000000001,263.57642896175383
144,-794,-236.24,0.42976000000000003,258.5628771309555
145,-794,-235.67,0.42580000000000007,267.00941665217283
146,-596,-191.54,0.42184,269.42275596633556
147,-102,-200.0,0.41788000000000003,243.47375882986714
148,-596,-123.79,0.41392000000000007,226.07720759421588
149,-992,-201.98,0.40996,230.28791369214653
150,-695,-165.7,0.406,249.83791148930788
151,-204,-200.0,0.40204000000000006,242.97694111168386
152,-695,-173.2,0.39808,223.12195518657566
153,-596,-205.61,0.39412,247.46859703741967
154,-1091,-207.23,0.39016000000000006,247.0639264281094
155,-1190,-172.23,0.3862,244.14367373265327
156,-832,-215.52,0.38224,242.6693445274727
157,-299,-197.29,0.37827999999999995,238.61373490020634
158,-1190,-147.7,0.37432,217.6455960248038
159,-130,-82.02,0.37036,216.82205260453316
160,-306,-77.37,0.36639999999999995,238.44948866328707
161,-497,-193.55,0.36244,221.25732215560973
162,-70,-85.84,0.35848,215.93789545510495
163,-403,-155.7,0.35451999999999995,240.72403301354848
164,-1289,-184.51,0.35056,239.6226182965189
165,-497,-200.0,0.3466,244.45259768486022
166,-640,-131.86,0.34263999999999994,201.07712311009908
167,-794,-82.44,0.33868,239.1319558044523
