episode,train_return,eval_return,epsilon,loss
1,-2081,-200.0,0.99604,952.1217342111327
2,-1883,-226.73,0.99208,750.0629452896118
3,-1190,-251.48,0.98812,566.8989521408081
4,-1190,-293.06,0.98416,461.1315341746807
5,-1487,-277.22,0.9802,444.44816798210144
6,-1769,-257.42,0.97624,471.25060272216797
7,-1685,-240.59,0.97228,479.25727851867674
8,-1883,-200.0,0.96832,486.34789704322816
9,-2477,-200.0,0.96436,536.6297754096985
10,-1883,-366.32,0.9604,566.0365517425537
11,-1289,-200.0,0.95644,549.1612783050537
12,-1883,-200.0,0.95248,531.7850259399414
13,-2081,-211.88,0.94852,547.6549633216858
14,-1586,-200.0,0.94456,528.5553990650177
15,-1883,-184.54,0.9406,577.8680797576905
16,-1784,-193.86,0.93664,546.8587323760986
17,-1586,-178.42,0.93268,544.531845664978
18,-1784,-258.66,0.92872,554.7104006195068
19,-2477,-220.73,0.92476,537.0155239105225
20,-1190,-222.75,0.9208,525.2332081222535
21,-2081,-225.74,0.91684,560.3216077232361
22,-893,-214.8,0.91288,528.7606576538086
23,-2576,-166.9,0.90892,524.4092998504639
24,-1883,-225.91,0.90496,519.7214361572265
25,-1586,-210.11,0.901,556.2896662139892
26,-1982,-167.54,0.8970400000000001,541.8272659301758
27,-1388,-236.17,0.89308,554.1370483207703
28,-2180,-196.24,0.88912,522.3909859466553
29,-2180,-150.42,0.88516,522.2870154190064
30,-1487,-200.0,0.8812,559.8080800056457
31,-2180,-147.98,0.87724,543.0841571807862
32,-1586,-152.22,0.8732800000000001,552.4411577033997
33,-1091,-108.69,0.86932,549.033733177185
34,-695,-163.88,0.86536,559.9347100830078
35,-2873,-166.23,0.8613999999999999,528.7469589996338
36,-1388,-109.32,0.85744,564.5841694259643
37,-2378,-200.0,0.85348,558.077262096405
38,-1091,-155.87,0.84952,521.456336479187
39,-502,-198.45,0.84556,546.1612392641464
40,-1487,-200.0,0.8416,520.6096634674072
41,-2279,-200.0,0.8376399999999999,527.3771965789795
42,-1883,-201.98,0.83368,508.7543940353394
43,-3368,-200.0,0.82972,531.0990657615662
44,-2279,-170.86,0.82576,526.883514289856
45,-2477,-201.11,0.8218,558.4371062850952
46,-893,-206.54,0.81784,515.5622414779663
47,-1685,-174.15,0.8138799999999999,554.452642917633
48,-2279,-110.24,0.80992,519.8592364501953
49,-1586,-176.42,0.80596,546.4181819152832
50,-1685,-176.92,0.802,551.0081303882599
51,-1388,-200.0,0.7980400000000001,541.0390895843506
52,-2180,-165.75,0.79408,568.6080707931519
53,-992,-175.88,0.79012,535.607806930542
54,-2180,-166.18,0.78616,527.8724701690674
55,-1388,-200.0,0.7822,520.7546245574952
56,-794,-103.6,0.77824,526.6487829208374
57,-1784,-200.0,0.77428,531.7538246154785
58,-1190,-197.45,0.77032,520.962780418396
59,-2081,-174.03,0.76636,513.9956185054779
60,-1784,-200.0,0.7624,553.6188120651245
61,-2378,-157.02,0.75844,523.1445293426514
62,-1091,-109.1,0.75448,555.1392667388916
63,-695,-173.45,0.75052,524.467888507843
64,-1982,-145.0,0.74656,477.57556975655257
65,-1883,-167.81,0.7425999999999999,505.39962982177735
66,-1982,-178.05,0.73864,532.3257445144653
67,-1388,-82.66,0.73468,524.0740092277526
68,-893,-196.36,0.73072,499.3963602924347
69,-1685,-200.0,0.72676,493.6673238247633
70,-1190,-189.1,0.7228,493.039482755661
71,-1388,-144.36,0.71884,525.5384078216553
72,-1190,-200.0,0.71488,488.3276933097839
73,-1685,-200.0,0.71092,480.36968990325926
74,-893,-172.98,0.70696,465.6688191413879
75,-1685,-200.0,0.7030000000000001,479.52318273544313
76,-1685,-185.48,0.69904,488.41174310684204
77,-794,-85.47,0.69508,461.29497458457945
78,-1685,-130.53,0.69112,500.5463986587524
79,-398,-147.07,0.68716,476.0360938072205
80,-769,-200.0,0.6832,451.5718196807589
81,-695,-169.29,0.6792400000000001,444.4750783061981
82,-665,-183.11,0.67528,438.6490696177763
83,-992,-194.87,0.6713199999999999,444.8755469512939
84,-110,-200.0,0.66736,424.14335483204235
85,-1487,-146.99,0.6634,427.70270944595336
86,-1091,-151.46,0.65944,416.65951420783995
87,-1190,-197.32,0.6554800000000001,421.48429676055906
88,-1091,-196.65,0.6515200000000001,421.8562953567505
89,-1982,-200.0,0.64756,426.09506526947024
90,-1784,-173.71,0.6436,449.87670555114744
91,-695,-152.08,0.63964,454.4574265670776
92,-992,-107.09,0.63568,426.2064613199234
93,-1289,-200.0,0.6317200000000001,412.7566245555878
94,-794,-98.56,0.62776,430.3209482288361
95,-1190,-200.0,0.6238,387.3495719146729
96,-1190,-200.0,0.61984,390.2294191265106
97,-147,-112.8,0.61588,354.88011006595326
98,-1091,-99.9,0.61192,384.0677303028107
99,-1289,-115.1,0.6079600000000001,367.07902931183577
100,-992,-192.6,0.604,366.0737527132034
101,-1388,-119.42,0.6000399999999999,374.9810066699982
102,-943,-200.0,0.59608,346.8262569629988
103,-2378,-154.21,0.59212,358.00305236250165
104,-1388,-186.14,0.58816,352.20387980908157
105,-1289,-183.44,0.5842,379.3254905471206
106,-1091,-72.75,0.5802400000000001,369.0498656612635
107,-1091,-192.43,0.57628,368.13263306558133
108,-1091,-156.8,0.5723199999999999,360.55995922088624
109,-992,-164.06,0.56836,353.9437253281474
110,-1190,-198.6,0.5644,354.81818754434585
111,-1388,-195.42,0.56044,349.4758870694041
112,-1190,-192.37,0.55648,333.2277087420225
113,-992,-170.35,0.55252,357.42141735851766
114,-893,-198.32,0.5485599999999999,321.75990849144756
115,-1388,-182.75,0.5446,340.05239425972104
116,-992,-189.51,0.54064,334.154578410089
117,-1190,-167.29,0.53668,318.51537413589654
118,-1289,-200.0,0.5327200000000001,319.8031127491593
119,-992,-199.18,0.52876,332.0730930709839
