episode,train_return,eval_return,epsilon,loss
1,-1685,-200.0,0.99604,803.8032334775087
2,-1190,-255.44,0.99208,540.1592933177948
3,-1685,-204.72,0.98812,553.1468650054932
4,-1289,-200.0,0.98416,475.2786123466492
5,-1685,-258.41,0.9802,447.3075704574585
6,-1487,-341.57,0.97624,476.9438721704483
7,-2477,-200.0,0.97228,495.21068799972534
8,-2279,-200.0,0.96832,516.5942445659638
9,-2279,-256.43,0.96436,519.215936717987
10,-1252,-200.0,0.9604,546.9635343961189
11,-2378,-262.37,0.95644,558.7303005123139
12,-1091,-201.98,0.95248,540.8074126434326
13,-1487,-200.0,0.94852,509.80678020477296
14,-2279,-200.0,0.94456,568.2339839744568
15,-1388,-200.0,0.9406,543.3695295333862
16,-1190,-240.06,0.93664,502.78184860229493
17,-1784,-428.89,0.93268,519.1371791839599
18,-3071,-200.0,0.92872,516.9225526046753
19,-893,-200.0,0.92476,499.6415631866455
20,-1982,-293.32,0.9208,502.8613960647583
21,-3170,-197.27,0.91684,556.5501578521729
22,-2279,-200.0,0.91288,559.2673740959167
23,-1586,-96.72,0.90892,533.6605080223084
24,-2576,-166.32,0.90496,547.3670487976074
25,-2180,-200.0,0.901,530.9223024368287
26,-596,-184.68,0.8970400000000001,570.36420627594
27,-1883,-115.37,0.89308,553.4270605754853
28,-1586,-130.99,0.88912,547.5725834083557
29,-1685,-200.0,0.88516,570.006208820343
30,-1784,-188.28,0.8812,540.7101401138306
31,-1586,-166.69,0.87724,550.0415361022949
32,-2675,-178.46,0.8732800000000001,563.6903527832031
33,-2477,-197.34,0.86932,557.4327338027954
34,-1685,-126.8,0.86536,546.9074100494385
35,-44,-161.19,0.8613999999999999,537.3059817227451
36,-1091,-186.88,0.85744,534.3263684082032
37,-1784,-152.85,0.85348,538.7565725326538
38,-1388,-168.64,0.84952,543.2504090881348
39,-2081,-159.15,0.84556,517.1184579086304
40,-1982,-98.37,0.8416,552.5977867126464
41,-2378,-195.6,0.8376399999999999,549.1770348930359
42,-1883,-87.45,0.83368,562.4118718338012
43,-1289,-113.14,0.82972,540.3019482421874
44,-1388,-192.09,0.82576,557.8822747039795
45,-1685,-178.24,0.8218,520.2645460128784
46,-1586,-140.86,0.81784,532.847935848236
47,-1586,-182.69,0.8138799999999999,554.6122801589966
48,-1883,-200.0,0.80992,520.4726906776428
49,-1487,-282.6,0.80596,521.4803078460693
50,-2081,-167.09,0.802,522.860802192688
51,-1388,-197.17,0.7980400000000001,537.397469291687
52,-1784,-144.28,0.79408,535.632102355957
53,-1487,-211.11,0.79012,514.9735210609437
54,-1487,-134.17,0.78616,518.611377696991
55,-744,-200.0,0.7822,550.9383005269368
56,-992,-165.7,0.77824,546.0940634536743
57,-2774,-188.73,0.77428,565.7719622802734
58,-2576,-200.0,0.77032,534.3072703361511
59,-2279,-188.5,0.76636,517.411072921753
60,-1388,-200.0,0.7624,516.354246635437
61,-1091,-96.15,0.75844,509.2579482936859
62,-1883,-164.89,0.75448,545.0332145309449
63,-1586,-144.28,0.75052,514.6870129013062
64,-1289,-185.18,0.74656,526.3490607070922
65,-2180,-192.75,0.7425999999999999,538.1568487358094
66,-1091,-165.54,0.73864,517.2395915412903
67,-893,-199.46,0.73468,516.6926365089416
68,-794,-206.93,0.73072,490.9422206115723
69,-497,-183.58,0.72676,513.5588823699951
70,-1685,-152.51,0.7228,480.1770834350586
71,-1388,-191.98,0.71884,501.8919617462158
72,-40,-134.77,0.71488,465.03278369903563
73,-2279,-192.21,0.71092,489.2563829803467
74,-1784,-172.47,0.70696,482.9396615219116
75,-992,-93.87,0.7030000000000001,471.51348422527315
76,-1685,-192.38,0.69904,471.8416723060608
77,-794,-185.67,0.69508,465.1650019645691
78,-1388,-195.5,0.69112,460.26017950057985
