episode,train_return,eval_return,epsilon,loss
1,-1487,-200.0,0.99604,877.0904006489685
2,-2774,-393.05,0.99208,669.9154892253875
3,-1388,-236.63,0.98812,554.2024514389038
4,-3071,-200.0,0.98416,602.5191115570068
5,-1487,-201.98,0.9802,635.7125047492981
6,-1586,-200.0,0.97624,531.2255073928833
7,-2180,-200.0,0.97228,594.0610546875
8,-1190,-200.0,0.96832,643.845876083374
9,-1784,-200.0,0.96436,569.5665274810791
10,-1883,-200.0,0.9604,533.825877456665
11,-1190,-200.0,0.95644,522.5368865203858
12,-2279,-209.9,0.95248,525.0359337234497
13,-1091,-200.0,0.94852,514.8078151702881
14,-1289,-348.5,0.94456,473.79911153793336
15,-3368,-324.74,0.9406,524.6250161647797
16,-1784,-311.87,0.93664,540.6578854751587
17,-1883,-255.44,0.93268,533.1943733596802
18,-1883,-200.0,0.92872,568.0830089569092
19,-3962,-201.98,0.92476,570.5084826278686
20,-2972,-200.0,0.9208,581.8731412887573
21,-2180,-200.0,0.91684,595.3289569091797
22,-2774,-200.0,0.91288,603.1537900543212
23,-2180,-200.0,0.90892,584.2323859786987
24,-794,-238.61,0.90496,580.1250016784668
25,-2576,-200.0,0.901,576.3659903335571
26,-2378,-232.67,0.8970400000000001,589.8435101699829
27,-1091,-200.0,0.89308,622.2725365447998
28,-1388,-200.0,0.88912,564.0164274024963
29,-2081,-200.0,0.88516,547.2017055511475
30,-893,-285.14,0.8812,547.9713068771363
31,-1586,-200.0,0.87724,565.3315888175368
32,-2180,-200.0,0.8732800000000001,556.4563965988159
33,-1190,-200.99,0.86932,549.7589060592651
34,-1091,-200.0,0.86536,577.1685996246338
35,-1685,-200.0,0.8613999999999999,542.2071930247545
36,-2378,-200.0,0.85744,558.0273221588135
37,-1091,-200.0,0.85348,568.3365370178223
38,-1388,-200.0,0.84952,564.7592142486573
39,-1487,-200.0,0.84556,510.21487730026246
40,-1883,-200.0,0.8416,530.2617670059204
41,-275,-200.0,0.8376399999999999,563.6865634670505
42,-1586,-200.0,0.83368,528.5301913452148
43,-1982,-200.0,0.82972,523.0630623626708
44,-2774,-200.0,0.82576,526.4319393348694
45,-1784,-101.59,0.8218,536.1064024353027
46,-579,-205.01,0.81784,524.0099165035728
47,-1091,-200.0,0.8138799999999999,539.9120741271972
48,-1190,-200.0,0.80992,516.0051144790649
49,-1784,-106.06,0.80596,507.8473083305359
50,-1784,-193.17,0.802,536.9444522857666
51,-1388,-214.32,0.7980400000000001,518.9589974594116
52,-1091,-157.61,0.79408,526.9865215492249
53,-1784,-140.09,0.79012,500.85980812072756
54,-1289,-156.13,0.78616,484.06733280181885
55,-2180,-126.34,0.7822,535.8954625511169
56,-1685,-82.92,0.77824,533.0879677581787
57,-1110,-167.98,0.77428,502.328228187561
