episode,train_return,eval_return,epsilon,loss,llm_full_response
1,-115.4716861349444,-139.45272198729208,0.9950995,nan,N/A
2,-76.45024687895577,-139.45272198729208,0.989308,nan,N/A
3,-297.8705566333098,-139.45272198729208,0.9835165,nan,N/A
4,-375.09627448108444,-139.45272198729208,0.979111,nan,N/A
5,-278.44892827180365,-229.96471108710497,0.9748045,2.8639898829989963,N/A
6,-186.57694946588765,-665.8597746483022,0.97129,2.80520374002591,N/A
7,-142.4001883723155,-677.677105377668,0.965053,2.073156300045195,N/A
8,-98.93620611941131,-649.2057202036801,0.959113,1.674369498093923,N/A
9,-117.16221297143522,-515.72066035903,0.9556975,1.619546893282213,N/A
10,-119.96393268677615,-382.28729827529986,0.951391,1.7111006396255275,N/A
11,-197.2947919048088,-287.3975789454713,0.9477775,1.5802727815223068,N/A
12,-404.9132813112218,-281.91410749683826,0.940699,1.4250646329426264,N/A
13,-255.44032455301297,-258.14292024073274,0.9352045,1.3988755444685619,N/A
14,-326.4027903268926,-205.75555745742798,0.9304525,1.273094789745907,N/A
15,-112.42850834959717,-204.62406597415728,0.92377,1.2977787929552573,N/A
16,-261.34581675508474,-171.08181400349866,0.91783,1.1882492929697037,N/A
17,-287.5063711926133,-188.00740743782126,0.91288,1.137767825871706,N/A
18,-113.33926280217473,-184.20746851304162,0.909811,1.0773185599715478,N/A
19,-140.07220041974296,-174.78176133803822,0.9063955,1.0316934611486352,N/A
20,-146.04811320373972,-163.31549892784264,0.9018415,1.3591163331723732,N/A
21,-139.57908279366302,-167.26536929934235,0.8974854999999999,1.2299237491732293,N/A
22,-174.8388885232239,-153.69681246475335,0.8946145,1.3958759562208736,N/A
23,-210.1407849543875,-153.58141468406845,0.8887735,1.279601775741173,N/A
24,-135.0396306043254,-154.66246056792608,0.8841205,1.3420084546855156,N/A
25,-166.1816771685244,-149.5570968479447,0.878032,1.3216676999156067,N/A
26,35.76056692825608,-155.69128344171781,0.874567,1.239742081293038,N/A
27,-293.16901711610006,-156.46852909487922,0.8696665,1.427519575212941,N/A
28,-138.08300213465503,-152.85007522480524,0.8656075,1.2821493214223443,N/A
29,-67.39539443618192,-152.40526988218352,0.8616475,1.4368920564651488,N/A
30,-177.23692238313194,-150.66195290793104,0.855856,1.540175619797829,N/A
31,-65.21455026499908,-146.43572852785042,0.8518465,1.5363657750465252,N/A
32,-69.61872947346609,-136.2300970466161,0.8479855000000001,1.5601112510149295,N/A
33,-99.80564012353871,-142.51925437659702,0.8447185,1.424397467889569,N/A
34,-94.24802819267437,-133.45872209658353,0.837541,1.5880621378791744,N/A
35,-84.63691723032683,-128.70765974754642,0.8337295,1.6722843573464976,N/A
36,-94.94529752437332,-136.4560677852283,0.828136,1.6839883009680605,N/A
37,-119.12869744894388,-136.5700175072135,0.8242255,1.589651014797295,N/A
38,-48.29126259745636,-132.25281890302676,0.8205625,1.7438105042721774,N/A
39,-101.72058884544175,-137.03035522333852,0.815761,1.7428852554756342,N/A
40,-92.3762847107967,-140.9968711806665,0.8102665,1.7483903258233457,N/A
41,-263.7395472703779,-143.616489234521,0.8053165,1.7198412288725375,N/A
42,-94.47305761457571,-143.66539060351846,0.7990794999999999,1.7211293676306332,N/A
43,-141.13328678718312,-152.04809903785792,0.7932385,1.8721110492439594,N/A
44,-24.04034159727287,-145.95685845912743,0.7898725,1.7339170242057127,N/A
45,-94.11253104541197,-153.0497342515752,0.7834375,1.9320114355820877,N/A
46,-97.56235660476946,-146.83913613542222,0.778834,1.9548642957402813,N/A
47,-92.9134551124388,-153.4853164826517,0.773884,2.0999668526649473,N/A
