episode,train_return,eval_return,epsilon,loss,llm_full_response
1,-139.15342338959744,-201.98599927489073,0.9950995,nan,N/A
2,-223.95258900454297,-201.98599927489073,0.9906445,nan,N/A
3,-228.45042230645615,-201.98599927489073,0.985645,nan,N/A
4,-247.93479767072878,-201.98599927489073,0.980497,nan,N/A
5,-265.46529466637867,-117.61807477698451,0.9741115,2.528268409811932,N/A
6,-150.32252641529647,-357.5683034116847,0.968716,2.284160034372172,N/A
7,-227.44835801849712,-364.4175525593426,0.964756,1.9854848958551883,N/A
8,-214.54887740018478,-406.94173879385437,0.96139,1.8221090050304638,N/A
9,-381.50997907703197,-342.5963265106916,0.957034,1.8057907430285758,N/A
10,-73.869279786485,-371.8806670114565,0.95149,1.5561455246061087,N/A
11,10.33399166041039,-324.49213926723513,0.946936,1.4029239435558734,N/A
12,-141.40371843180003,-283.0819256939795,0.942976,1.385096751153469,N/A
13,-113.30289154395231,-264.07591944607265,0.9387685,1.303521576348473,N/A
14,-258.9268563617662,-206.87308772093155,0.9337195,1.3794445190943925,N/A
15,-226.57593297920806,-183.7023499022062,0.927631,1.1657517798305528,N/A
16,-152.77458368476726,-168.8362667087446,0.921988,1.093835914866966,N/A
17,-154.47121322385314,-146.65246169556207,0.9162955,1.0839589994886647,N/A
18,-180.93823315609208,-104.52126502609516,0.9102565,1.0267530034800045,N/A
19,-376.16928187205446,-86.74086631623308,0.904861,1.0512789802266918,N/A
20,-86.79391846789653,-106.59877995922584,0.901792,1.127426236387222,N/A
21,-127.17281718625348,-146.26594267347215,0.898129,1.149958204578709,N/A
22,-209.87172718175415,-114.8154818833076,0.8940205,1.1592012259615474,N/A
23,-107.30914447547201,-94.8030685030381,0.8898625,1.1606322486130964,N/A
24,-83.6029023063539,-126.40126316727901,0.886942,1.3746070892123852,N/A
25,-216.70663944999487,-74.11515877601089,0.880606,1.1997210358968005,N/A
26,-72.78095160376526,-85.36087839517347,0.8758045,1.314684093305745,N/A
27,-175.95763679532794,-128.51014028734184,0.8695675,1.321893030688876,N/A
28,-148.83735173791578,-135.8774347333009,0.8656075,1.2869779132306576,N/A
29,-179.47569730707232,-148.64239538192783,0.8601625,1.2982541080225598,N/A
30,-164.30691908093252,-161.1750362919102,0.85546,1.401468108829699,N/A
31,-71.70430698707844,-157.78888224187577,0.8517475,1.412895925839742,N/A
32,-112.87671473381752,-172.2335935308992,0.8449165,1.4162037373668905,N/A
33,-74.50989406400755,-156.3367888634446,0.8413525,1.431337417827712,N/A
34,-20.085736801221643,-178.36965552884982,0.837145,1.4616548468084896,N/A
35,-158.1824830319233,-143.27337285635582,0.8337295,1.6459095801996149,N/A
36,-65.57559808129604,-193.1168175472441,0.8257105,1.6060665689500762,N/A
37,-72.77433549611037,-163.3509635764246,0.8218,1.638679168269604,N/A
38,-106.71682066023486,-202.64762544741708,0.8164045,1.6849057164487489,N/A
39,-87.52427047773082,-212.29705591381708,0.812395,1.692556921714618,N/A
40,-34.57110814894311,-203.6443075839296,0.8083855,1.7559521595637004,N/A
41,-77.90430923757613,-205.90008018843724,0.802594,1.705076155754236,N/A
42,-64.55523326996791,-207.1841252242641,0.795268,1.5608720296138041,N/A
43,-33.87060258833222,-237.0164179561465,0.790021,1.5473338759170387,N/A
44,-112.33615909371827,-248.36072003608433,0.7824475,1.6941560721085742,N/A
45,-149.0668968062368,-239.95774276486986,0.7780915,1.7524877185509964,N/A
46,-64.53519277972897,-244.62177643268802,0.774676,1.9349536360173984,N/A
47,-78.02554219925798,-249.9911225817422,0.767944,1.6379837987615782,N/A
48,-80.04779804756336,-241.86044948617132,0.7625485,1.6867221640337497,N/A
49,-90.40708491852017,-243.6550856549634,0.75547,1.6277729070686793,N/A
50,-72.36353197333415,-230.37014865924942,0.7507675,1.7451877838686893,N/A
51,-64.08442402598592,-209.04344195830657,0.7427485,1.5576641971682326,N/A
52,-40.71927108927877,-210.980631325285,0.73864,1.562644428158381,N/A
53,-120.07286196605406,-176.73068984764623,0.733096,1.6352483056751745,N/A
54,-44.52304543480773,-193.36764014509373,0.7288885,1.7514208464061514,N/A
55,-101.95284302410015,-177.13933845599053,0.7251265,1.6477133749346984,N/A
56,-58.42879581645681,-184.4909418592876,0.722008,1.7283148122212244,N/A
57,-82.80535614584485,-163.66930681915898,0.7139395,1.7389191791323797,N/A
58,-52.576921223071906,-147.9145342161382,0.7085440000000001,1.6457801852204383,N/A
59,-10.556306271410293,-150.43637944137106,0.7023565,1.6150103521347046,N/A
60,-78.79777702996076,-146.8696893016194,0.6961195,1.770590060523578,N/A
61,-114.39472682972563,-143.8585404363735,0.6897340000000001,1.640095594317414,N/A
62,-81.07991584241398,-149.70762888823904,0.6854275000000001,1.956275356226954,N/A
63,-73.00490494192577,-99.46764404453577,0.679141,1.7321888881874836,N/A
64,-92.48071075611801,-146.67446649817558,0.6758245,1.683046397433352,N/A
65,-179.2962123049922,-126.70194336223055,0.6685975,1.7161359721667147,N/A
66,-48.071001537743314,-96.95117398515397,0.6608755,1.710108040808103,N/A
67,-86.00643159712061,-109.70038553779474,0.653698,1.6637984567675097,N/A
68,-51.01906954036208,-98.72469067692134,0.6469165,1.5695025707683423,N/A
