episode,train_return,eval_return,epsilon,loss,llm_full_response
1,-81.49169091433788,-604.1141201204624,0.99604,nan,N/A
2,-269.6950638757953,-604.1141201204624,0.991387,nan,N/A
3,-187.9347927706196,-604.1141201204624,0.986437,nan,N/A
4,-351.35585408745,-604.1141201204624,0.98119,nan,N/A
5,-109.34732257415283,-604.1141201204624,0.977725,nan,N/A
6,-199.13160095589853,-1014.2326970042665,0.9739135,2.965447743733724,N/A
7,-79.60839201326495,-821.3448885134094,0.9697555,2.562495311101278,N/A
8,-150.74350132590223,-236.14471393760863,0.964954,2.156723225239626,N/A
9,-175.94161942296964,-275.52381186333554,0.9583705,1.8207084209399116,N/A
10,-137.40490952142576,-305.60867481737444,0.952579,1.4285065531730652,N/A
11,-323.9771824452173,-192.96136444464304,0.947134,1.5475842329588803,N/A
12,-185.17266914914765,-219.8596169127038,0.9420355,1.4312159986171908,N/A
13,-304.95923000134104,-96.95873279019881,0.936739,1.5011459483164493,N/A
14,-88.45192695689349,-171.90709418765178,0.9334225,1.3060049379049843,N/A
15,-83.76435509126368,-166.8482644500312,0.930205,1.3840845965422117,N/A
16,-81.56630153479048,-125.2232877153621,0.926047,1.2920761119042123,N/A
17,-112.50187098703778,-127.88697607105894,0.921493,1.459370584105668,N/A
18,-92.9820054841454,-154.2171365663275,0.91882,1.3446931899697692,N/A
19,-116.52640867752667,-140.4383287536971,0.9132264999999999,1.233136914604533,N/A
20,-179.81300397990083,-136.98036883419041,0.908425,1.2370365753616255,N/A
21,-227.67418655981444,-129.19420647833837,0.9020395,1.2602581737577454,N/A
22,-86.46290306944957,-158.73297707119318,0.8987725,1.2086811593987725,N/A
23,-146.31000133963443,-148.51573006105878,0.8929315,1.3381242610640445,N/A
24,-75.02998500286893,-132.07725047629077,0.887635,1.0175076703601909,N/A
25,-254.08712199689973,-142.6504427061649,0.883279,1.130688303573565,N/A
26,-103.45174799500842,-124.19864654879973,0.876844,1.1338937171376668,N/A
27,-97.02055611074941,-116.32357963172228,0.8736265,1.2380938250284927,N/A
28,-156.89586527468396,-129.04854748760806,0.8702605,1.1788775835405378,N/A
29,-40.9444070572872,-119.37612377295241,0.8666965,1.169032358460956,N/A
30,-12.606187265708527,-112.12024269786211,0.8601625,1.1042220024674227,N/A
31,-246.0025003923773,-86.05523856996703,0.856351,1.1771194098831772,N/A
32,-112.85617871928935,-86.79419404204603,0.852094,1.1684356858563978,N/A
33,-81.03065415823477,-78.28845833216614,0.8481339999999999,1.160170713812113,N/A
34,-55.47111890929243,-96.24869534368831,0.844966,1.0981215797364712,N/A
35,-128.4889061273444,-89.61064019410216,0.8395705,1.3335010797605602,N/A
36,-99.02056039626311,-86.64017045537989,0.8340265,1.3040852772870235,N/A
