episode,train_return,eval_return,epsilon,loss
1,0.0,0.1,0.99604,nan
2,0.0,0.1,0.99208,nan
3,1.0,0.1,0.98812,nan
4,0.0,0.1,0.98416,nan
5,0.0,0.1,0.9802,0.2443290390074253
6,0.0,0.1,0.97624,0.1353684440255165
7,0.0,0.1,0.97228,0.09972385913133622
8,0.0,0.0,0.96832,0.03988442807035013
9,0.0,0.0,0.96436,0.027941341698169708
10,0.0,0.0,0.9604,0.022694413550198078
11,0.0,0.0,0.95644,0.029317603446543217
12,0.0,0.2,0.95248,0.025320200249552727
13,0.0,0.2,0.94852,0.02117822033220104
14,0.0,0.1,0.94456,0.023784315131385538
15,0.0,0.1,0.9406,0.031127834605285898
16,0.0,0.0,0.93664,0.02258693818002939
17,0.0,0.1,0.93268,0.02188431950552123
18,0.0,0.1,0.92872,0.027969296835362912
19,0.0,0.1,0.92476,0.016140876260275643
20,0.0,0.1,0.9208,0.02167150807670421
21,0.0,0.1,0.91684,0.015429762399031056
22,0.0,0.1,0.91288,0.02496643178164959
23,0.0,0.1,0.90892,0.025330093024032458
24,0.0,0.1,0.90496,0.03662446628396328
25,0.0,0.1,0.901,0.033369431854225695
26,0.0,0.1,0.8970400000000001,0.018356932792812586
27,0.0,0.1,0.89308,0.03153141774237156
28,0.0,0.1,0.88912,0.03240988729521632
29,0.0,0.1,0.88516,0.03827897800753514
30,0.0,0.1,0.8812,0.03065176084637642
31,0.0,0.0,0.87724,0.026776786660775542
32,0.0,0.0,0.8732800000000001,0.030653849864999454
33,0.0,0.0,0.86932,0.019585903216567304
34,0.0,0.0,0.86536,0.019685697741806507
35,0.0,0.0,0.8613999999999999,0.025486400700174272
36,0.0,0.0,0.85744,0.018085616827011108
37,0.0,0.0,0.85348,0.026738277326027553
38,0.0,0.0,0.84952,0.016999435611069202
39,0.0,0.2,0.84556,0.023215240297409203
40,0.0,0.0,0.8416,0.015783558832481503
41,0.0,0.1,0.8376399999999999,0.015588624402880669
42,0.0,0.1,0.83368,0.014143868000246584
43,0.0,0.1,0.82972,0.014169605049703802
44,0.0,0.1,0.82576,0.014639765722677112
45,0.0,0.1,0.8218,0.01876453310251236
46,0.0,0.1,0.81784,0.013297952013090253
47,0.0,0.0,0.8138799999999999,0.011366382334381342
48,0.0,0.1,0.80992,0.012938266775260368
49,0.0,0.0,0.80596,0.013870820682495833
50,0.0,0.0,0.802,0.016391072887927294
51,0.0,0.1,0.7980400000000001,0.014067336916923523
52,0.0,0.0,0.79408,0.011617836330763319
53,1.0,0.1,0.79012,0.018014048159654652
54,0.0,0.2,0.78616,0.020432805435525045
55,0.0,0.3,0.7822,0.016093170444946736
56,0.0,0.2,0.77824,0.016252365584174793
57,0.0,0.1,0.77428,0.020272700271258753
58,0.0,0.1,0.77032,0.018625956401228903
59,0.0,0.2,0.76636,0.016785369371064007
60,0.0,0.2,0.7624,0.0200271925681995
61,0.0,0.1,0.75844,0.022591119765170982
62,0.0,0.2,0.75448,0.018037479267352156
63,0.0,0.3,0.75052,0.017949329689145088
64,0.0,0.2,0.74656,0.020279997028410435
65,0.0,0.2,0.7425999999999999,0.017624226678162814
66,0.0,0.2,0.73864,0.020056007662788033
67,0.0,0.2,0.73468,0.01870465984469966
68,0.0,0.1,0.73072,0.015854090242646633
