episode,train_return,eval_return,epsilon,loss
1,0.0,0.0,0.99604,nan
2,0.0,0.0,0.99208,nan
3,0.0,0.0,0.98812,nan
4,0.0,0.0,0.98416,nan
5,0.0,0.0,0.9802,nan
6,0.0,0.0,0.97624,0.24057623405348172
7,0.0,0.0,0.97228,0.07568459957838058
8,0.0,0.0,0.96832,0.06270541002353032
9,0.0,0.0,0.96436,0.0503929927945137
10,0.0,0.2,0.9604,0.051458775464977534
11,0.0,0.0,0.95644,0.0385549474183632
12,0.0,0.1,0.95248,0.029642875073477626
13,0.0,0.0,0.94852,0.027845580875873566
14,0.0,0.0,0.94456,0.032035641744732855
15,0.0,0.2,0.9406,0.0277000421192497
16,0.0,0.0,0.93664,0.03530626557767391
17,0.0,0.0,0.93268,0.028538125256697338
18,0.0,0.1,0.92872,0.03202196266502142
19,0.0,0.0,0.92476,0.033557694405317307
20,0.0,0.0,0.9208,0.030924807613094647
21,0.0,0.0,0.91684,0.03218867965042591
22,0.0,0.2,0.91288,0.02320519657805562
23,0.0,0.0,0.90892,0.02261739900956551
24,0.0,0.0,0.90496,0.01966583039611578
25,0.0,0.0,0.901,0.02180255390703678
26,0.0,0.0,0.8970400000000001,0.02027650848031044
27,0.0,0.0,0.89308,0.021818202609817188
28,0.0,0.0,0.88912,0.018500711349770427
29,0.0,0.0,0.88516,0.022467460483312607
30,0.0,0.0,0.8812,0.0281688473187387
31,0.0,0.0,0.87724,0.030792547803786065
32,0.0,0.2,0.8732800000000001,0.02632437846981562
33,0.0,0.2,0.86932,0.02127432038209268
34,0.0,0.0,0.86536,0.01686632696708495
35,0.0,0.2,0.8613999999999999,0.011945909510056177
36,0.0,0.5,0.85744,0.022411809070035815
37,0.0,0.5,0.85348,0.016896221321076155
38,0.0,0.0,0.84952,0.01847963617183268
39,0.0,0.5,0.84556,0.01499146199785173
40,0.0,0.0,0.8416,0.014658108501779761
41,0.0,0.1,0.8376399999999999,0.012964853706459204
42,0.0,0.0,0.83368,0.012814800214508305
43,0.0,0.5,0.82972,0.009967433055862784
44,0.0,0.3,0.82576,0.00881337175484408
45,0.0,0.0,0.8218,0.008231180533766747
46,0.0,0.1,0.81784,0.008214643194029729
47,0.0,0.5,0.8138799999999999,0.00663780806084665
48,0.0,0.5,0.80992,0.008629505722118276
49,0.0,0.5,0.80596,0.00818404353534182
50,0.0,0.3,0.802,0.009556296089773668
51,0.0,0.3,0.7980400000000001,0.009249695830724457
52,0.0,0.1,0.79408,0.006466601602733135
53,0.0,0.2,0.79012,0.008234123757574707
54,0.0,0.2,0.78616,0.011611333582550287
55,0.0,0.2,0.7822,0.01459449203684926
56,0.0,0.0,0.77824,0.009039020165801048
57,0.0,0.0,0.77428,0.010908777243457735
58,0.0,0.2,0.77032,0.010395938685784737
59,0.0,0.2,0.76636,0.010229181963950396
60,0.0,0.3,0.7624,0.008014783408725634
61,0.0,0.3,0.75844,0.009663854353129863
62,0.0,0.1,0.75448,0.013541036285459995
63,0.0,0.1,0.75052,0.00907094357535243
64,0.0,0.2,0.74656,0.010075409896671772
65,0.0,0.1,0.7425999999999999,0.00676757306791842
66,0.0,0.1,0.73864,0.008749272477311583
67,0.0,0.4,0.73468,0.009620494364450375
68,0.0,0.3,0.73072,0.008720394889158862
69,0.0,0.0,0.72676,0.007371688960120082
70,0.0,0.2,0.7228,0.0073259987070092136
71,0.0,0.1,0.71884,0.0055726498165833095
72,0.0,0.1,0.71488,0.0076709316112101075
73,0.0,0.2,0.71092,0.00583455750408272
74,0.0,0.1,0.70696,0.003835560695733875
75,0.0,0.2,0.7030000000000001,0.007395790074951947
76,0.0,0.5,0.69904,0.007262578047811985
77,0.0,0.5,0.69508,0.006503187404531572
78,0.0,0.1,0.69112,0.005770863751725604
79,1.0,0.3,0.68716,0.006419330059240262
80,0.0,0.0,0.6832,0.005283291141192119
81,0.0,0.5,0.6792400000000001,0.0070913887491611685
82,0.0,0.5,0.67528,0.011291846632957458
83,0.0,0.2,0.6713199999999999,0.008175339756740464
84,0.0,0.1,0.66736,0.004705650887141625
85,0.0,0.5,0.6634,0.005474021002142267
86,0.0,0.1,0.65944,0.006663220895764728
87,0.0,0.2,0.6554800000000001,0.0070435249945148826
88,0.0,0.1,0.6515200000000001,0.007826049734527865
89,0.0,0.1,0.64756,0.00564854485941503
90,0.0,0.5,0.6436,0.005526528045135949
91,0.0,0.2,0.63964,0.004419679427519441
92,0.0,0.2,0.63568,0.006449596025049686
93,0.0,0.2,0.6317200000000001,0.00635642393414552
94,0.0,0.0,0.62776,0.008012970676645637
95,0.0,0.0,0.6238,0.00877763501678904
96,0.0,0.2,0.61984,0.00805650749243796
97,0.0,0.0,0.61588,0.009304819939037165
98,0.0,0.3,0.61192,0.008501988902155842
99,0.0,0.5,0.6079600000000001,0.007759790712346633
100,0.0,0.0,0.604,0.00920012818935972
101,0.0,0.1,0.6000399999999999,0.010511896833777427
102,0.0,0.2,0.59608,0.016165103763341904
103,0.0,0.2,0.59212,0.011163523653522134
104,0.0,0.1,0.58816,0.01057375392078289
105,0.0,0.0,0.5842,0.010312635311856866
106,0.0,0.2,0.5802400000000001,0.010334510821849108
107,0.0,0.1,0.57628,0.012505459017120302
108,0.0,0.3,0.5723199999999999,0.012349127026806985
109,0.0,0.5,0.56836,0.01572324838489294
110,0.0,0.2,0.5644,0.009431926067918539
111,0.0,0.2,0.56044,0.007228159345686436
112,0.0,0.1,0.55648,0.007754117800769481
113,0.0,0.3,0.55252,0.007656991637001435
114,0.0,0.2,0.5485599999999999,0.011782366383288587
115,0.0,0.2,0.5446,0.009305492001162334
116,0.0,0.3,0.54064,0.013433146445701519
117,0.0,0.2,0.53668,0.013485759310424329
118,0.0,0.2,0.5327200000000001,0.02094242163002491
119,0.0,0.2,0.52876,0.014044099545571953
120,0.0,0.2,0.5248,0.010015393141657114
121,0.0,0.0,0.52084,0.013750951395680507
122,0.0,0.0,0.51688,0.012277867586817592
123,0.0,0.0,0.51292,0.016262026451941993
124,0.0,0.2,0.5089600000000001,0.015312716615601229
125,0.0,0.2,0.505,0.011134779546409845
126,0.0,0.5,0.5010399999999999,0.0110269405413419
127,0.0,0.5,0.49707999999999997,0.011241634609177709
128,0.0,0.2,0.49312,0.009791341543729817
129,0.0,0.5,0.48916000000000004,0.00946823349222541
130,0.0,0.2,0.48519999999999996,0.010447403111566719
131,0.0,0.3,0.48124,0.008717278617301158
