episode,train_return,eval_return,epsilon,loss
1,1.0,0.0,0.99604,nan
2,0.0,0.0,0.99208,nan
3,0.0,0.0,0.98812,nan
4,0.0,0.0,0.98416,nan
5,0.0,0.0,0.9802,0.2191061315437158
6,0.0,0.0,0.97624,0.10815137252211571
7,0.0,0.0,0.97228,0.05067942813038826
8,0.0,0.0,0.96832,0.02962890060411559
9,0.0,0.0,0.96436,0.018898014755298693
10,0.0,0.0,0.9604,0.026804997585713863
11,0.0,0.0,0.95644,0.024949058269460995
12,0.0,0.0,0.95248,0.02433106241126855
13,0.0,0.0,0.94852,0.02183766197413206
14,0.0,0.1,0.94456,0.022109696441995248
15,0.0,0.1,0.9406,0.021378972412397463
16,0.0,0.1,0.93664,0.022974075749516487
17,0.0,0.1,0.93268,0.022050579264760017
18,0.0,0.1,0.92872,0.017072982853278518
19,0.0,0.1,0.92476,0.015881024883128703
20,0.0,0.1,0.9208,0.02393587911501527
21,0.0,0.4,0.91684,0.016921136395207474
22,0.0,0.4,0.91288,0.018285736648572817
23,0.0,0.2,0.90892,0.0180228715762496
24,0.0,0.2,0.90496,0.018781676422804594
25,0.0,0.2,0.901,0.020114738726988435
26,0.0,0.2,0.8970400000000001,0.01993446471169591
27,0.0,0.1,0.89308,0.0204009155609778
28,0.0,0.2,0.88912,0.015134758005539576
29,0.0,0.1,0.88516,0.014821292366832495
30,0.0,0.2,0.8812,0.019928911700844765
31,0.0,0.0,0.87724,0.018838154795091776
32,0.0,0.0,0.8732800000000001,0.015502964560356405
33,0.0,0.0,0.86932,0.015128555707633495
34,0.0,0.2,0.86536,0.016443668864667416
35,0.0,0.2,0.8613999999999999,0.015716034453362226
36,0.0,0.1,0.85744,0.020812192788490884
37,0.0,0.1,0.85348,0.017086959211155772
38,0.0,0.1,0.84952,0.020286691323336627
39,0.0,0.2,0.84556,0.021658333084945167
40,0.0,0.1,0.8416,0.02367686859465071
41,1.0,0.3,0.8376399999999999,0.021096367311353486
42,0.0,0.3,0.83368,0.026816035434603692
43,0.0,0.0,0.82972,0.01979404129087925
44,0.0,0.0,0.82576,0.02456540334969759
45,0.0,0.3,0.8218,0.027325959876179695
46,0.0,0.3,0.81784,0.028079845011234283
47,0.0,0.0,0.8138799999999999,0.028125084191560745
48,0.0,0.0,0.80992,0.028564434498548508
49,0.0,0.0,0.80596,0.02445125300437212
50,0.0,0.2,0.802,0.02573632832397433
51,0.0,0.2,0.7980400000000001,0.024602921058734257
52,0.0,0.2,0.79408,0.015634892974048853
53,0.0,0.2,0.79012,0.01805069749908788
54,0.0,0.2,0.78616,0.023397821933031082
55,0.0,0.0,0.7822,0.023926640744321048
56,1.0,0.1,0.77824,0.027807268398729237
57,0.0,0.3,0.77428,0.022377847228199244
58,0.0,0.2,0.77032,0.02651952113956213
59,0.0,0.1,0.76636,0.022116129358227436
60,0.0,0.0,0.7624,0.020625454373657703
61,0.0,0.0,0.75844,0.023096383477632817
62,0.0,0.0,0.75448,0.01730081532150507
63,0.0,0.0,0.75052,0.015383755043148994
64,0.0,0.4,0.74656,0.01976505933063371
65,0.0,0.5,0.7425999999999999,0.01595104089938104
66,0.0,0.2,0.73864,0.024158398620784283
67,0.0,0.2,0.73468,0.020501772174611688
68,0.0,0.3,0.73072,0.014373368273178736
69,0.0,0.3,0.72676,0.02189535740762949
70,0.0,0.3,0.7228,0.01594749093055725
71,0.0,0.0,0.71884,0.0181199520205458
72,0.0,0.4,0.71488,0.01621774568532904
73,0.0,0.5,0.71092,0.01345207535528711
74,0.0,0.3,0.70696,0.01223462144844234
75,0.0,0.1,0.7030000000000001,0.013149387151416805
76,0.0,0.3,0.69904,0.011834387706282238
77,0.0,0.2,0.69508,0.018715686164796352
78,0.0,0.4,0.69112,0.013406720577872224
79,0.0,0.2,0.68716,0.011120448762085289
80,0.0,0.1,0.6832,0.009157960652373731
81,0.0,0.4,0.6792400000000001,0.015157703822478653
82,0.0,0.0,0.67528,0.013059889380302694
83,0.0,0.2,0.6713199999999999,0.01454922481207177
84,0.0,0.4,0.66736,0.01337661244906485
85,0.0,0.3,0.6634,0.015545693795300193
86,0.0,0.3,0.65944,0.014486965723335743
87,0.0,0.1,0.6554800000000001,0.01295488178730011
88,0.0,0.4,0.6515200000000001,0.015498253866098821
89,0.0,0.4,0.64756,0.014811303342382114
90,0.0,0.2,0.6436,0.015513928008398839
91,0.0,0.3,0.63964,0.015257482696324588
92,1.0,0.1,0.63568,0.01662884253476347
93,0.0,0.2,0.6317200000000001,0.01582943270396855
94,0.0,0.5,0.62776,0.01384532212978229
95,0.0,0.5,0.6238,0.013419309072196484
96,0.0,0.5,0.61984,0.01514416178688407
97,0.0,0.3,0.61588,0.01643913920968771
98,0.0,0.6,0.61192,0.012332914862781763
