episode,train_return,eval_return,epsilon,loss
1,0.0,0.2,0.99604,nan
2,0.0,0.2,0.99208,nan
3,0.0,0.2,0.98812,nan
4,0.0,0.2,0.98416,nan
5,0.0,0.0,0.9802,0.14677348639816046
6,0.0,0.1,0.97624,0.061533729235331215
7,0.0,0.0,0.97228,0.026958485250361264
8,0.0,0.0,0.96832,0.03788269683718681
9,0.0,0.0,0.96436,0.03479938166072735
10,0.0,0.2,0.9604,0.025104908272624016
11,0.0,0.2,0.95644,0.026499841628330096
12,0.0,0.2,0.95248,0.02747253980487585
13,0.0,0.1,0.94852,0.033351488411426544
14,0.0,0.1,0.94456,0.037571968510746956
15,0.0,0.0,0.9406,0.04138375609181821
16,0.0,0.1,0.93664,0.021864138543605804
17,0.0,0.1,0.93268,0.029896362870931625
18,0.0,0.1,0.92872,0.03017201484180987
19,0.0,0.0,0.92476,0.03149753912455506
20,0.0,0.2,0.9208,0.02443436198783192
21,0.0,0.2,0.91684,0.02244914152349035
22,0.0,0.1,0.91288,0.0247991473103563
23,0.0,0.1,0.90892,0.011793897836469114
24,0.0,0.0,0.90496,0.0199710497011741
25,0.0,0.2,0.901,0.011673864908516407
26,0.0,0.1,0.8970400000000001,0.01766650140699413
27,0.0,0.0,0.89308,0.01861346422017298
28,0.0,0.0,0.88912,0.014737611287273467
29,0.0,0.0,0.88516,0.018350037187337874
30,0.0,0.0,0.8812,0.013180280181889733
31,0.0,0.0,0.87724,0.011154825266982828
32,0.0,0.3,0.8732800000000001,0.01023620404303074
33,0.0,0.3,0.86932,0.008896429557353258
34,0.0,0.0,0.86536,0.008920904545282776
35,0.0,0.0,0.8613999999999999,0.007781060612095254
36,0.0,0.0,0.85744,0.009054672322236001
37,0.0,0.0,0.85348,0.009368200320750475
38,0.0,0.0,0.84952,0.007412305489803354
39,0.0,0.0,0.84556,0.007238360412884504
40,0.0,0.1,0.8416,0.009742159955203533
41,0.0,0.2,0.8376399999999999,0.0074333698222679755
42,0.0,0.0,0.83368,0.0066983972676098345
43,0.0,0.2,0.82972,0.00733727023803762
44,0.0,0.2,0.82576,0.004846397399281462
45,0.0,0.2,0.8218,0.006126548163592815
46,0.0,0.2,0.81784,0.004742463610859381
47,0.0,0.1,0.8138799999999999,0.004925302617872755
48,0.0,0.0,0.80992,0.004852629528613761
49,0.0,0.4,0.80596,0.003131667395461012
50,0.0,0.0,0.802,0.002457314908194045
51,0.0,0.1,0.7980400000000001,0.0024975058622658253
52,0.0,0.1,0.79408,0.002534794859820977
53,0.0,0.1,0.79012,0.0022490124067510754
54,0.0,0.1,0.78616,0.002453979720095439
55,0.0,0.1,0.7822,0.002174867239470283
56,0.0,0.1,0.77824,0.0017939882270772668
57,0.0,0.0,0.77428,0.0014229598455131054
58,0.0,0.2,0.77032,0.0014215058569485943
59,0.0,0.2,0.76636,0.0014044659910723567
60,0.0,0.1,0.7624,0.0016796466952655464
61,0.0,0.1,0.75844,0.0017182284209411591
62,0.0,0.1,0.75448,0.0013291249051690102
63,0.0,0.1,0.75052,0.0018844131845980883
64,0.0,0.0,0.74656,0.0012449582438701047
65,0.0,0.0,0.7425999999999999,0.0015864998451434076
66,0.0,0.3,0.73864,0.0014111492957454175
67,0.0,0.4,0.73468,0.0012368146475637332
68,0.0,0.3,0.73072,0.001354483189061284
69,0.0,0.0,0.72676,0.0010857137288743008
70,0.0,0.0,0.7228,0.0010969586760943963
71,0.0,0.2,0.71884,0.0012495138682425023
72,0.0,0.2,0.71488,0.0011956061061937362
73,0.0,0.2,0.71092,0.0011207539355382323
74,0.0,0.0,0.70696,0.0011863897881743595
75,0.0,0.2,0.7030000000000001,0.0011730524711310863
76,0.0,0.2,0.69904,0.0009807192600419512
77,0.0,0.1,0.69508,0.0007648956213545587
78,0.0,0.1,0.69112,0.000719091494102031
79,0.0,0.1,0.68716,0.0006208399043481967
80,0.0,0.0,0.6832,0.0005030741158407182
81,0.0,0.0,0.6792400000000001,0.0005497280653798953
82,0.0,0.2,0.67528,0.00042162301057639223
83,0.0,0.1,0.6713199999999999,0.0004015248705400154
84,0.0,0.0,0.66736,0.00038702349847881125
85,0.0,0.0,0.6634,0.0003676985543279443
86,0.0,0.0,0.65944,0.0003238161880290136
87,0.0,0.0,0.6554800000000001,0.0004608331946656108
88,0.0,0.1,0.6515200000000001,0.0003219642253084616
89,0.0,0.0,0.64756,0.0002764091490958394
90,0.0,0.0,0.6436,0.00026935042478726245
91,0.0,0.0,0.63964,0.00020768322627356446
92,0.0,0.1,0.63568,0.00028257605905916233
93,0.0,0.4,0.6317200000000001,0.00020905206474708393
94,0.0,0.4,0.62776,0.0001751487870933488
95,0.0,0.0,0.6238,0.00014628821876473152
96,0.0,0.2,0.61984,0.00015080571868636
97,0.0,0.0,0.61588,0.00013710587027162546
98,0.0,0.0,0.61192,0.00010762381134554744
99,0.0,0.0,0.6079600000000001,0.00010913786027231254
100,1.0,0.0,0.604,0.00011298886469872245
101,0.0,0.0,0.6000399999999999,0.002026515555144215
102,0.0,0.0,0.59608,0.0016549429519332277
103,0.0,0.0,0.59212,0.000917618811945431
104,0.0,0.2,0.58816,0.0009737116939504631
105,0.0,0.2,0.5842,0.0030991879320936278
106,0.0,0.2,0.5802400000000001,0.001109140575863421
107,0.0,0.0,0.57628,0.0020392648311826633
108,0.0,0.3,0.5723199999999999,0.0021877989605015432
109,0.0,0.1,0.56836,0.0014572049646327894
110,0.0,0.3,0.5644,0.0016572281213787694
