episode,train_return,eval_return,epsilon,loss
1,0.0,0.0,0.99604,nan
2,0.0,0.0,0.99208,nan
3,0.0,0.0,0.98812,nan
4,0.0,0.0,0.98416,nan
5,0.0,0.0,0.9802,0.09925004537217319
6,0.0,0.0,0.97624,0.02343994379043579
7,0.0,0.0,0.97228,0.023120161262340844
8,0.0,0.0,0.96832,0.015170503407716751
9,0.0,0.0,0.96436,0.015310182236135006
10,0.0,0.0,0.9604,0.02633392857387662
11,0.0,0.0,0.95644,0.020730603020638227
12,0.0,0.0,0.95248,0.018995117913517687
13,0.0,0.0,0.94852,0.03184216655790806
14,0.0,0.0,0.94456,0.013715211922923723
15,0.0,0.0,0.9406,0.021366364012161892
16,0.0,0.0,0.93664,0.038455793634057045
17,0.0,0.0,0.93268,0.032669330830685794
18,0.0,0.0,0.92872,0.025580357294529676
19,0.0,0.0,0.92476,0.04730714671313763
20,0.0,0.0,0.9208,0.03592257387936115
21,0.0,0.0,0.91684,0.04366117939352989
22,0.0,0.1,0.91288,0.04530606418848038
23,0.0,0.1,0.90892,0.05884292721748352
24,0.0,0.0,0.90496,0.035127753391861916
25,0.0,0.0,0.901,0.03639985313639045
26,0.0,0.0,0.8970400000000001,0.025699970312416553
27,0.0,0.3,0.89308,0.030054762959480286
28,0.0,0.1,0.88912,0.031301479289929074
29,0.0,0.1,0.88516,0.021082866936922073
30,0.0,0.1,0.8812,0.020511678730448086
31,0.0,0.3,0.87724,0.02997101203072816
32,0.0,0.3,0.8732800000000001,0.037080856040120125
33,0.0,0.1,0.86932,0.02808267055925998
34,0.0,0.2,0.86536,0.023208694973666417
35,0.0,0.2,0.8613999999999999,0.02011067382991314
36,0.0,0.2,0.85744,0.017210170812904834
37,0.0,0.0,0.85348,0.014440727420151234
38,0.0,0.0,0.84952,0.01768088961640994
39,0.0,0.0,0.84556,0.014606565120629966
40,0.0,0.3,0.8416,0.014923351211473345
41,0.0,0.2,0.8376399999999999,0.012924360856413842
42,0.0,0.2,0.83368,0.01829956192523241
43,0.0,0.5,0.82972,0.015312650590203702
44,0.0,0.3,0.82576,0.013213080819696188
45,0.0,0.3,0.8218,0.011181094489681223
46,0.0,0.1,0.81784,0.014485574327409267
47,0.0,0.3,0.8138799999999999,0.011856279335916042
48,0.0,0.3,0.80992,0.010869379620999098
49,0.0,0.4,0.80596,0.013973181508481503
50,0.0,0.1,0.802,0.015249778283759952
51,0.0,0.0,0.7980400000000001,0.01373472540517864
52,0.0,0.0,0.79408,0.011058899667114019
53,0.0,0.0,0.79012,0.012575237546116114
54,0.0,0.0,0.78616,0.010106222450055859
55,0.0,0.0,0.7822,0.009639298543334007
56,0.0,0.0,0.77824,0.007924486417323351
57,0.0,0.0,0.77428,0.009869285471116504
58,0.0,0.0,0.77032,0.009735332103446126
59,0.0,0.0,0.76636,0.007849728060967249
60,0.0,0.4,0.7624,0.00698548893754681
61,0.0,0.4,0.75844,0.005830472044181079
62,0.0,0.0,0.75448,0.006687616194157224
63,0.0,0.0,0.75052,0.0051009247877768105
64,0.0,0.0,0.74656,0.006702677172143012
65,0.0,0.2,0.7425999999999999,0.004177789418743207
66,0.0,0.2,0.73864,0.0037438884222259126
67,0.0,0.0,0.73468,0.0034768597300474844
68,0.0,0.0,0.73072,0.003128883778117597
69,0.0,0.0,0.72676,0.004449646387781415
70,0.0,0.0,0.7228,0.004227565450128168
71,0.0,0.0,0.71884,0.004277495501030769
72,0.0,0.0,0.71488,0.004119965674666067
73,0.0,0.0,0.71092,0.003080554073676467
74,0.0,0.0,0.70696,0.0035804255684423777
75,0.0,0.2,0.7030000000000001,0.003882190940203145
76,0.0,0.2,0.69904,0.0029434612079057842
77,0.0,0.0,0.69508,0.002608978263610466
78,0.0,0.0,0.69112,0.002709475939627737
79,0.0,0.0,0.68716,0.002427373682924857
80,0.0,0.0,0.6832,0.0018562222562300472
81,0.0,0.0,0.6792400000000001,0.0015393296406338258
82,0.0,0.0,0.67528,0.0019508181139826775
83,0.0,0.0,0.6713199999999999,0.001765787882807975
84,0.0,0.2,0.66736,0.0014983028441848648
85,0.0,0.0,0.6634,0.0014220051016309299
86,0.0,0.0,0.65944,0.0012178240909374186
87,0.0,0.0,0.6554800000000001,0.0013965810358058661
88,0.0,0.0,0.6515200000000001,0.0012724387343041599
89,1.0,0.2,0.64756,0.0010904770460911095
90,0.0,0.0,0.6436,0.0012110848008887842
91,0.0,0.0,0.63964,0.0008924040788163742
92,0.0,0.0,0.63568,0.0008875049700561379
93,1.0,0.1,0.6317200000000001,0.0011160205093411995
94,0.0,0.1,0.62776,0.0007485650130547583
95,0.0,0.0,0.6238,0.0026601458322891795
96,0.0,0.2,0.61984,0.0023187320912256837
97,0.0,0.0,0.61588,0.0012754449536955422
98,0.0,0.0,0.61192,0.0017254134614227547
99,0.0,0.0,0.6079600000000001,0.006375987982998292
100,0.0,0.0,0.604,0.0016041929484345019
101,0.0,0.1,0.6000399999999999,0.002428199490532279
102,0.0,0.2,0.59608,0.0030318928547785617
103,0.0,0.0,0.59212,0.007004367062248862
104,0.0,0.0,0.58816,0.0044033666241115755
105,0.0,0.1,0.5842,0.008511759240978531
106,0.0,0.0,0.5802400000000001,0.008250550599768758
107,0.0,0.2,0.57628,0.005265833848776917
108,0.0,0.2,0.5723199999999999,0.005824808729812503
109,0.0,0.2,0.56836,0.002369983308017254
110,0.0,0.2,0.5644,0.006798068622381173
111,0.0,0.2,0.56044,0.008737634308636189
112,0.0,0.2,0.55648,0.005365217744838446
113,0.0,0.0,0.55252,0.005597948562353849
114,0.0,0.1,0.5485599999999999,0.008349500984574357
115,0.0,0.2,0.5446,0.008122348343022168
116,1.0,0.1,0.54064,0.00818988922983408
117,0.0,0.2,0.53668,0.00838581210700795
118,0.0,0.2,0.5327200000000001,0.00838238870104154
119,0.0,0.0,0.52876,0.01109380524774844
120,0.0,0.0,0.5248,0.010148001275956631
121,0.0,0.2,0.52084,0.015395322348922491
122,0.0,0.3,0.51688,0.014841125770048662
123,0.0,0.2,0.51292,0.017237456515431404
124,0.0,0.2,0.5089600000000001,0.016341538168489933
125,0.0,0.2,0.505,0.018521069549024105
126,0.0,0.2,0.5010399999999999,0.014928556140512228
127,0.0,0.2,0.49707999999999997,0.005687425611540675
128,0.0,0.2,0.49312,0.012526789866387843
129,0.0,0.2,0.48916000000000004,0.009881837293505669
130,1.0,0.2,0.48519999999999996,0.011141335210678253
