episode,train_return,eval_return,epsilon,loss,llm1_full_response,llm2_full_response
1,16.0,9.14,0.99868,nan,N/A,N/A
2,15.0,9.14,0.9974425,nan,N/A,N/A
3,12.0,9.14,0.9964525,nan,N/A,N/A
4,11.0,9.14,0.995545,nan,N/A,N/A
5,16.0,9.14,0.994225,nan,N/A,N/A
6,9.0,9.14,0.9934825,nan,N/A,N/A
7,37.0,9.14,0.99043,nan,N/A,N/A
8,22.0,9.14,0.988615,nan,N/A,N/A
9,12.0,9.14,0.987625,nan,N/A,N/A
10,10.0,9.14,0.9868,nan,N/A,N/A
11,22.0,9.14,0.984985,nan,N/A,N/A
12,13.0,9.14,0.9839125,nan,N/A,N/A
13,14.0,9.14,0.9827575,nan,N/A,N/A
14,14.0,9.14,0.9816025,nan,N/A,N/A
15,15.0,9.14,0.980365,nan,N/A,N/A
16,13.0,9.14,0.9792925,nan,N/A,N/A
17,15.0,9.14,0.978055,nan,N/A,N/A
18,48.0,9.14,0.974095,nan,N/A,N/A
19,21.0,9.14,0.9723625,nan,N/A,N/A
