episode,train_return,eval_return,epsilon,loss,llm1_full_response,llm2_full_response
1,29.0,9.2,0.9976075,nan,N/A,N/A
2,11.0,9.2,0.9967,nan,N/A,N/A
3,12.0,9.2,0.99571,nan,N/A,N/A
4,20.0,9.2,0.99406,nan,N/A,N/A
5,34.0,9.2,0.991255,nan,N/A,N/A
6,31.0,9.2,0.9886975,nan,N/A,N/A
7,18.0,9.2,0.9872125,nan,N/A,N/A
8,14.0,9.2,0.9860575,nan,N/A,N/A
9,19.0,9.2,0.98449,nan,N/A,N/A
10,51.0,9.2,0.9802825,nan,N/A,N/A
11,69.0,9.2,0.97459,nan,N/A,N/A
12,22.0,9.2,0.972775,nan,N/A,N/A
13,18.0,9.2,0.97129,nan,N/A,N/A
14,22.0,9.2,0.969475,nan,N/A,N/A
15,16.0,9.2,0.968155,nan,N/A,N/A
16,50.0,9.2,0.9640299999999999,nan,N/A,N/A
17,21.0,9.2,0.9622975,nan,N/A,N/A
18,38.0,9.2,0.9591625,nan,N/A,N/A
19,23.0,9.2,0.957265,0.3392525315284729,N/A,N/A
