episode,train_return,eval_return,epsilon,loss,llm1_full_response,llm2_full_response
1,-203.5069097782735,-674.7407013376435,0.9966835,nan,N/A,N/A
2,-407.8296644005865,-674.7407013376435,0.992278,nan,N/A,N/A
3,-187.2512323111085,-674.7407013376435,0.987229,nan,N/A,N/A
4,-151.8695731410183,-674.7407013376435,0.98317,nan,N/A,N/A
5,-170.4006754842735,-674.7407013376435,0.9794575,nan,N/A,N/A
6,-266.66578002014364,-674.7407013376435,0.9753985,nan,N/A,N/A
7,-63.792649993534425,-1182.265045597443,0.969508,2.9423911571502686,N/A,N/A
8,-356.7815862005208,-61.66258138812037,0.963865,2.0972516536712646,N/A,N/A
9,-156.59758936850827,-286.0112520650694,0.958519,1.8535830974578857,N/A,N/A
10,-245.00143906516948,-362.8413657078644,0.953371,1.2640154361724854,N/A,N/A
11,-188.26257590056525,-351.77225113760977,0.947629,2.00618839263916,N/A,N/A
12,-88.11406897301624,-362.85856417336055,0.943075,1.4345600605010986,N/A,N/A
13,-75.17470725541443,-259.46682923020296,0.939511,2.7384564876556396,N/A,N/A
14,-84.26787012239211,-228.6464158307953,0.9357489999999999,2.2109951972961426,N/A,N/A
15,-239.54258097903542,-228.6806618828231,0.9322345,0.9898591041564941,N/A,N/A
16,-261.49949357579305,-224.9109257707652,0.927829,0.36164507269859314,N/A,N/A
17,-29.433382473621066,-146.49795821622496,0.9247105,1.824655294418335,N/A,N/A
18,-100.81182997958078,-106.17318015934511,0.91882,2.1372601985931396,N/A,N/A
19,-216.65941153783928,-97.50036499783789,0.914068,1.550717830657959,N/A,N/A
