episode,train_return,eval_return,epsilon,loss
1,0.0,0.0,0.99604,nan
2,0.0,0.0,0.99208,nan
3,0.0,0.0,0.98812,nan
4,0.0,0.0,0.98416,0.18667647242546082
5,0.0,0.0,0.9802,0.0965428464114666
6,0.0,0.0,0.97624,0.05092768929898739
7,0.0,0.0,0.97228,0.016906057617494037
8,0.0,0.0,0.96832,0.009175913563619057
9,0.0,0.0,0.96436,0.008799602859653533
10,0.0,0.0,0.9604,0.008544930922133582
11,0.0,0.0,0.95644,0.015564661473035812
12,0.0,0.0,0.95248,0.007091746173418042
13,0.0,0.0,0.94852,0.006825118733104318
14,0.0,0.0,0.94456,0.0047205478220027595
15,0.0,0.0,0.9406,0.0037929343234281987
16,0.0,0.0,0.93664,0.0020600290709725496
17,0.0,0.0,0.93268,0.00036705759703181684
18,0.0,0.0,0.92872,0.0011516391420049001
19,0.0,0.0,0.92476,0.0009276251919800415
20,0.0,0.0,0.9208,0.0006903184201089769
21,0.0,0.0,0.91684,0.0003456557889067982
22,0.0,0.0,0.91288,0.0003978863924203324
23,0.0,0.0,0.90892,0.0018551755783846602
24,0.0,0.0,0.90496,0.001297375092690345
25,0.0,0.0,0.901,0.0004700465739006177
26,0.0,0.0,0.8970400000000001,0.00013904062325309496
27,0.0,0.0,0.89308,0.00015867181355133653
28,0.0,0.0,0.88912,0.00020127707466599531
29,0.0,0.0,0.88516,8.447653841437347e-05
30,0.0,0.0,0.8812,0.0001302908080365991
31,0.0,0.0,0.87724,0.00014859449584037066
32,0.0,0.0,0.8732800000000001,0.00010752385423984379
33,0.0,0.0,0.86932,7.343629476963542e-05
34,0.0,0.0,0.86536,0.00024847038522628803
35,0.0,0.0,0.8613999999999999,9.203368487457435e-05
36,0.0,0.0,0.85744,0.00014325549532908814
37,0.0,0.0,0.85348,9.90043513411365e-05
38,0.0,0.0,0.84952,8.351311589649413e-05
39,0.0,0.0,0.84556,0.00017727905360516162
40,0.0,0.0,0.8416,0.0003022338234586641
41,0.0,0.0,0.8376399999999999,0.00013633803367459527
42,0.0,0.0,0.83368,5.675666865759662e-05
43,0.0,0.0,0.82972,0.00161102165147895
44,0.0,0.0,0.82576,0.001017773982766812
45,0.0,0.0,0.8218,0.0020789459439194097
46,0.0,0.0,0.81784,0.0005454291919401536
47,0.0,0.0,0.8138799999999999,0.00024783864500932395
48,1.0,0.0,0.80992,0.006671838765864128
49,0.0,0.0,0.80596,0.0007872707834134676
50,0.0,0.0,0.802,0.005388737467001192
51,0.0,0.0,0.7980400000000001,0.0008831999148242176
52,0.0,0.0,0.79408,0.0038033204812866948
53,0.0,0.0,0.79012,0.0006449831959219988
54,0.0,0.0,0.78616,0.00026977393235938507
55,0.0,0.0,0.7822,0.0012977156366105191
56,1.0,1.0,0.77824,0.0008882810593604518
