episode,train_return,eval_return,epsilon,loss
1,0.0,0.0,0.99604,nan
2,0.0,0.0,0.99208,nan
3,0.0,0.0,0.98812,nan
4,0.0,0.0,0.98416,0.1328347772359848
5,0.0,0.0,0.9802,0.02165746992453933
6,0.0,0.0,0.97624,0.009721066686324775
7,0.0,0.0,0.97228,0.01875533355632797
8,0.0,0.0,0.96832,0.016940131317824125
9,0.0,0.0,0.96436,0.010227896319702268
10,0.0,0.0,0.9604,0.004246670607244596
11,0.0,0.0,0.95644,0.004036416299641132
12,0.0,0.0,0.95248,0.0045247777525219135
13,0.0,0.0,0.94852,0.0034014812554232776
14,0.0,0.0,0.94456,0.0029239451832836494
15,0.0,0.0,0.9406,0.0045752856094622985
16,0.0,0.0,0.93664,0.001591062406077981
17,0.0,0.0,0.93268,0.0019701766626288495
18,0.0,0.0,0.92872,0.004604561452288181
19,0.0,0.0,0.92476,0.0012357454397715628
20,0.0,0.0,0.9208,0.0034914726275019348
21,0.0,0.0,0.91684,0.003415853437036276
22,0.0,0.0,0.91288,0.0025190646847477183
23,0.0,0.0,0.90892,0.001047923880190972
24,0.0,0.0,0.90496,0.0002510100166546181
25,1.0,0.0,0.901,0.0015781126930960454
26,0.0,0.0,0.8970400000000001,0.00663449177518487
27,0.0,0.0,0.89308,0.0012429046813243378
28,0.0,0.0,0.88912,0.0023816538700235207
29,0.0,0.0,0.88516,0.005748532673654457
30,0.0,0.0,0.8812,0.0013838205835781992
31,0.0,0.0,0.87724,0.0015121588949114084
32,0.0,0.0,0.8732800000000001,0.0015235861133345787
33,0.0,0.0,0.86932,0.000591084361076355
34,0.0,0.0,0.86536,0.0007153306200052611
35,0.0,0.0,0.8613999999999999,0.0005498077596050941
36,0.0,0.0,0.85744,0.00018433675286360084
37,0.0,0.0,0.85348,0.0008584831448388286
38,0.0,0.0,0.84952,0.0005359079558939601
39,0.0,0.0,0.84556,0.00043545299558900297
40,0.0,0.0,0.8416,0.0005505814721497396
41,0.0,0.0,0.8376399999999999,0.00022955844421327734
42,0.0,0.0,0.83368,0.0013483070292750199
43,0.0,0.0,0.82972,0.0032249760115519166
44,0.0,0.0,0.82576,0.0023855892941355705
45,0.0,1.0,0.8218,0.0008931270519193882
