episode,train_return,eval_return,epsilon,loss
1,0.0,0.0,0.99604,nan
2,0.0,0.0,0.99208,nan
3,0.0,0.0,0.98812,nan
4,0.0,0.0,0.98416,nan
5,0.0,0.0,0.9802,0.2740135908126831
6,0.0,0.0,0.97624,0.0958312014117837
7,0.0,0.0,0.97228,0.03166896058246493
8,0.0,0.0,0.96832,0.023057622835040092
9,0.0,0.0,0.96436,0.013507138579510726
10,0.0,0.0,0.9604,0.013839137554168702
11,0.0,0.0,0.95644,0.006267573946388438
12,0.0,0.0,0.95248,0.004764590295962989
13,0.0,0.0,0.94852,0.005600910316306082
14,0.0,0.0,0.94456,0.0027609819426288595
15,0.0,0.0,0.9406,0.001382568632834591
16,0.0,0.0,0.93664,0.0012793791393050924
17,0.0,0.0,0.93268,0.0008344213856616989
18,0.0,0.0,0.92872,0.0004148959578742506
19,0.0,0.0,0.92476,0.0004491080313031985
20,0.0,0.0,0.9208,0.0015206734639253807
21,0.0,0.0,0.91684,0.0009766833289177157
22,0.0,0.0,0.91288,0.00032705925696063787
23,0.0,0.0,0.90892,0.0020575059487392927
24,0.0,0.0,0.90496,0.00014976795500842854
25,0.0,0.0,0.901,0.00048567258757733117
26,0.0,0.0,0.8970400000000001,0.0004919778719860395
27,0.0,0.0,0.89308,0.002146659285894462
28,0.0,0.0,0.88912,0.0009542725489485416
29,0.0,0.0,0.88516,0.000262901847070845
30,0.0,0.0,0.8812,9.264476102543995e-05
31,0.0,0.0,0.87724,0.00024748874056967907
32,0.0,0.0,0.8732800000000001,0.001305332891589435
33,0.0,0.0,0.86932,0.000627036914617444
34,0.0,0.0,0.86536,0.003279387737469127
35,0.0,0.0,0.8613999999999999,0.0006599217761374478
36,0.0,0.0,0.85744,0.003170227981172502
37,0.0,0.0,0.85348,0.0011761094695733239
38,0.0,0.0,0.84952,0.0008419746009167284
39,0.0,0.0,0.84556,0.00093033784859082
40,0.0,0.0,0.8416,0.0006455582013586536
41,0.0,0.0,0.8376399999999999,0.00031002664763946086
42,0.0,0.0,0.83368,0.0004883693916119889
43,0.0,0.0,0.82972,0.00023864027025410905
44,0.0,0.0,0.82576,0.0010830975079443306
45,0.0,0.0,0.8218,0.0003472382941254182
46,0.0,1.0,0.81784,0.000337035654229112
