episode,train_return,eval_return,epsilon,loss
1,0.0,0.0,0.99604,nan
2,0.0,0.0,0.99208,nan
3,0.0,0.0,0.98812,nan
4,0.0,0.0,0.98416,nan
5,0.0,0.0,0.9802,nan
6,0.0,0.0,0.97624,nan
7,0.0,0.0,0.97228,0.17965556383132936
8,0.0,0.0,0.96832,0.09323373436927795
9,0.0,0.0,0.96436,0.06018484756350517
10,0.0,0.0,0.9604,0.02077029546101888
11,0.0,0.0,0.95644,0.009183153820534548
12,0.0,0.0,0.95248,0.019859301547209423
13,0.0,0.0,0.94852,0.009818902740684839
14,0.0,0.0,0.94456,0.009136527497321367
15,0.0,0.0,0.9406,0.008550929464399814
16,1.0,0.0,0.93664,0.00425319264177233
17,0.0,0.0,0.93268,0.0021877705003134906
18,0.0,0.0,0.92872,0.006732813559938222
19,0.0,0.0,0.92476,0.004382265533786267
20,0.0,0.0,0.9208,0.0033886096082694295
21,0.0,0.0,0.91684,0.005822324040836017
22,0.0,0.0,0.91288,0.0045873324968852104
23,0.0,0.0,0.90892,0.002390722860582173
24,0.0,0.0,0.90496,0.003460215278513109
25,0.0,0.0,0.901,0.0020796440963056825
26,0.0,0.0,0.8970400000000001,0.0015342104930563696
27,0.0,0.0,0.89308,0.0017641884565819054
28,0.0,0.0,0.88912,0.0026188407403727374
29,0.0,0.0,0.88516,0.0016887043457245454
30,0.0,0.0,0.8812,0.0028124708656428587
31,0.0,0.0,0.87724,0.0014095662772888318
32,0.0,0.0,0.8732800000000001,0.0005813147872686386
33,0.0,0.0,0.86932,0.0018443363660480827
34,0.0,0.0,0.86536,0.001804187147751112
35,0.0,0.0,0.8613999999999999,0.0011064907885156572
36,0.0,0.0,0.85744,0.0008026264957152307
37,0.0,0.0,0.85348,0.0018693376914598048
38,0.0,0.0,0.84952,0.001435148452098171
39,0.0,0.0,0.84556,0.0010872652225467998
40,0.0,0.0,0.8416,0.007895094247942325
41,0.0,0.0,0.8376399999999999,0.005759100455583798
42,0.0,0.0,0.83368,0.001460247818613425
43,0.0,0.0,0.82972,0.002747919177636504
44,0.0,0.0,0.82576,0.0016521995436050928
45,0.0,0.0,0.8218,0.0018296350841410457
46,0.0,0.0,0.81784,0.001644447271246463
47,0.0,0.0,0.8138799999999999,0.001647314360265487
48,0.0,0.0,0.80992,0.002395034758732296
49,0.0,0.0,0.80596,0.0030540388737184307
50,0.0,0.0,0.802,0.0025317973654287364
51,0.0,0.0,0.7980400000000001,0.0013453703423058896
52,0.0,1.0,0.79408,0.0018241429424961098
