episode,train_return,eval_return,epsilon,loss
1,0.0,0.0,0.99604,nan
2,0.0,0.0,0.99208,nan
3,0.0,0.0,0.98812,nan
4,0.0,0.0,0.98416,nan
5,0.0,0.0,0.9802,0.18364178176437104
6,0.0,0.0,0.97624,0.03650060828242983
7,0.0,0.0,0.97228,0.013728799697543894
8,0.0,0.0,0.96832,0.011815834324806929
9,0.0,0.0,0.96436,0.013722800721342746
10,0.0,0.0,0.9604,0.004791801717753212
11,0.0,0.0,0.95644,0.0056966208852827546
12,0.0,0.0,0.95248,0.004641722136346454
13,0.0,0.0,0.94852,0.0015255887992680073
14,0.0,0.0,0.94456,0.001040494149492588
15,0.0,0.0,0.9406,0.0017135170637629926
16,0.0,0.0,0.93664,0.0011506936571095139
17,0.0,0.0,0.93268,0.0018840765696950257
18,0.0,0.0,0.92872,0.0017859357758425176
19,0.0,0.0,0.92476,0.00314786076778546
20,0.0,0.0,0.9208,0.0019398299627937376
21,0.0,0.0,0.91684,0.0018077591877146107
22,0.0,0.0,0.91288,0.000758098837520395
23,0.0,0.0,0.90892,0.002905899359445487
24,0.0,0.0,0.90496,0.003741235804045573
25,0.0,0.0,0.901,0.004892472716164775
26,0.0,0.0,0.8970400000000001,0.006154104523981611
27,0.0,0.0,0.89308,0.0028485330985859036
28,0.0,0.0,0.88912,0.0019262331576707463
29,0.0,0.0,0.88516,0.0014810446300543845
30,0.0,0.0,0.8812,0.003547151223756373
31,0.0,0.0,0.87724,0.0022021962019304433
32,0.0,0.0,0.8732800000000001,0.0014158263026426237
33,0.0,0.0,0.86932,0.0015185339919601877
34,0.0,0.0,0.86536,0.000485468925035093
35,0.0,0.0,0.8613999999999999,0.0006724158135641899
36,0.0,0.0,0.85744,0.0009124591929971107
37,0.0,0.0,0.85348,0.0022573816939257087
38,0.0,0.0,0.84952,0.0015844526157403986
39,0.0,0.0,0.84556,0.0017231099773198366
40,0.0,0.0,0.8416,0.0014623537232788901
41,0.0,0.0,0.8376399999999999,0.0009508790826657787
42,0.0,0.0,0.83368,0.0008047559822443873
43,0.0,0.0,0.82972,0.000698347013288488
44,0.0,0.0,0.82576,0.000924594771479153
45,0.0,0.0,0.8218,0.0006149344150729191
46,0.0,0.0,0.81784,0.0011647205683402717
47,0.0,0.0,0.8138799999999999,0.0013807547627948224
48,0.0,0.0,0.80992,0.0017595011325153922
49,0.0,0.0,0.80596,0.0012323828705120832
50,0.0,0.0,0.802,0.0005217727739363909
51,0.0,0.0,0.7980400000000001,0.0010813417309411587
52,0.0,0.0,0.79408,0.0007403131312457845
53,0.0,0.0,0.79012,0.0008429004919889849
54,0.0,0.0,0.78616,0.0006550347160858412
55,0.0,0.0,0.7822,0.000780141407934328
56,0.0,0.0,0.77824,0.0005930712989841899
57,0.0,0.0,0.77428,0.00043437411659397185
58,0.0,0.0,0.77032,0.0007764136389596388
59,0.0,0.0,0.76636,0.0006275632476899773
60,0.0,0.0,0.7624,0.0004401363673553403
61,0.0,0.0,0.75844,0.0010296363844342219
62,0.0,0.0,0.75448,0.0035771662514889613
63,0.0,0.0,0.75052,0.0013704545175035794
64,0.0,0.0,0.74656,0.002781940042041242
65,0.0,0.0,0.7425999999999999,0.0005656741445168986
66,0.0,0.0,0.73864,0.0004465485457330942
67,0.0,0.0,0.73468,0.0016560634394409135
68,0.0,0.0,0.73072,0.0010049974534922512
69,0.0,0.0,0.72676,0.001250932866241783
70,0.0,0.0,0.7228,0.0010534086807941396
71,0.0,0.0,0.71884,0.0015975773608910718
72,0.0,0.0,0.71488,0.000907156674657017
73,0.0,0.0,0.71092,0.009393390268087387
74,0.0,0.0,0.70696,0.0033452433126512915
75,0.0,0.0,0.7030000000000001,0.002009702497161925
76,0.0,0.0,0.69904,0.0006848021682041386
77,0.0,0.0,0.69508,0.0009322292356624861
78,0.0,0.0,0.69112,0.001012543885735795
79,0.0,0.0,0.68716,0.0007304889602690107
80,0.0,0.0,0.6832,0.0007865558727644384
81,0.0,0.0,0.6792400000000001,0.00046967764824835793
82,0.0,0.0,0.67528,0.00029045591266670573
83,0.0,0.0,0.6713199999999999,0.00027256187847039354
84,0.0,0.0,0.66736,0.00035505361362690263
85,0.0,0.0,0.6634,0.0002986509522694784
86,0.0,0.0,0.65944,0.00038543285336345434
87,0.0,0.0,0.6554800000000001,0.00031958645073852193
88,0.0,0.0,0.6515200000000001,0.000298140208802319
89,0.0,0.0,0.64756,0.0002355050564801786
90,0.0,0.0,0.6436,0.00024059321731328964
91,0.0,0.0,0.63964,0.000166813517959478
92,0.0,0.0,0.63568,0.00012245010717985375
93,0.0,0.0,0.6317200000000001,0.00026017831138839637
94,0.0,0.0,0.62776,0.0002179361181333661
95,0.0,0.0,0.6238,0.0003050956346366244
96,0.0,0.0,0.61984,0.00017619597686765096
97,0.0,0.0,0.61588,0.00040695395566419594
98,0.0,0.0,0.61192,0.0002452691848399506
99,0.0,0.0,0.6079600000000001,0.00025733053593689366
100,0.0,0.0,0.604,0.00036998426367063075
101,0.0,0.0,0.6000399999999999,0.0002291462144404206
102,0.0,0.0,0.59608,0.00023033529901618345
103,0.0,0.0,0.59212,0.0001652957923094315
104,0.0,0.0,0.58816,0.00021823142469656887
105,0.0,0.0,0.5842,0.0001391253805195447
106,0.0,0.0,0.5802400000000001,0.00012233471609172686
107,0.0,0.0,0.57628,8.079189449615245e-05
108,0.0,0.0,0.5723199999999999,7.822656555487941e-05
109,0.0,0.0,0.56836,0.0001395508552377578
110,0.0,0.0,0.5644,7.740823975137364e-05
111,0.0,0.0,0.56044,4.6736276090086903e-05
112,0.0,0.0,0.55648,7.789043327368115e-05
113,0.0,0.0,0.55252,6.434276656364091e-05
114,0.0,0.0,0.5485599999999999,4.062459169960532e-05
115,0.0,0.0,0.5446,4.0773786804493287e-05
116,0.0,0.0,0.54064,2.6665050427254755e-05
117,0.0,0.0,0.53668,7.023110902082408e-05
118,0.0,0.0,0.5327200000000001,4.4563574677643675e-05
119,0.0,0.0,0.52876,3.686153771316943e-05
120,0.0,0.0,0.5248,2.515260848667822e-05
121,0.0,0.0,0.52084,4.2820877805591886e-05
122,0.0,0.0,0.51688,3.6353099252058506e-05
123,0.0,0.0,0.51292,3.9845434002927504e-05
124,0.0,0.0,0.5089600000000001,3.807271503533497e-05
125,0.0,0.0,0.505,2.4776352557427555e-05
126,0.0,0.0,0.5010399999999999,2.191379739239589e-05
