episode,train_return,eval_return,epsilon,loss
1,-87.98945317044853,-70.21210053456367,0.99525,0.036061249514151475
2,-86.44924619048837,-70.21210053456367,0.9905,0.020950953374849632
3,-88.71381343603133,-70.25380235799008,0.98575,0.010677135916339467
4,-84.53375377560734,-3.3921587463468357,0.981,0.005586939606364467
5,-86.97872915267949,-64.22882018308506,0.97625,0.001450620189862093
6,-86.05951636433606,-70.21210053456367,0.9715,0.0004496942245896207
7,-87.61644146144386,-70.21210053456367,0.96675,0.000243689902490587
8,-87.33197555541989,-70.21210053456367,0.962,0.00019693186575750588
9,-87.48466867208481,-70.21210053456367,0.95725,0.00023112810233214987
10,-88.60798303484917,-70.21210053456367,0.9525,0.0002520073751293239
11,-51.86793124100659,-88.41360571026803,0.94775,0.012538474006287288
12,-88.7027573764324,-85.61638238549234,0.9430000000000001,0.03262711856979877
13,-85.7568610548973,-66.02855194450241,0.93825,0.02772396469634259
14,-88.11096847057343,-70.21210053456367,0.9335,0.025021836918604094
15,-84.51362131068018,-38.89409570896292,0.92875,0.027863043270772322
16,-85.44084753990174,-94.3116404414177,0.924,0.02398126649146434
17,-89.73413926362991,-70.21210053456367,0.91925,0.021952199364022817
18,-83.54609185036973,-70.48163965163639,0.9145,0.022619203470239883
19,-86.92380663007499,-40.917991881160965,0.9097500000000001,0.020288187516853212
20,-86.21864157319068,-64.53531639117168,0.905,0.01978033809340559
21,-86.09711286425586,-70.21210053456367,0.90025,0.015596768367977347
22,-86.22865810394293,-19.710724077819616,0.8955,0.019413692981761415
23,-87.03833584785461,-59.418696249065704,0.89075,0.017160425157053395
24,-84.98485086993308,-58.49977446635605,0.886,0.019889643023489043
25,-75.97147792279718,-56.351053765037804,0.88125,0.016982483160682023
26,-86.41395168900488,-53.27315511527355,0.8765000000000001,0.017306481407140382
27,-54.18814776684157,-44.50359497488826,0.87175,0.021960062443395146
28,-86.66161797642702,35.23889138823024,0.867,0.022503712121397255
29,-84.19631864842954,120.03336124177672,0.86225,0.027649064372526483
30,-57.056385594373616,137.5792539195881,0.8575,0.030919871334917845
31,-86.85576937198643,119.06517195653055,0.85275,0.03360036757076159
32,-83.5927237421274,16.72585488405013,0.848,0.03656241507036612
33,72.30890572351639,-73.22227087691425,0.84325,0.05048290751175955
34,-86.23733558058741,91.96253090403974,0.8385,0.07252448414452374
35,-86.52269797343766,89.9687056317705,0.83375,0.07552744039800018
36,-44.712898476049276,92.82450744042289,0.829,0.09873701211065054
37,-86.58855693787332,89.38560599184595,0.82425,0.09850788362324238
38,-83.72867246251556,104.33662838371473,0.8195,0.09798753932118416
39,-85.48074782807387,145.7461036277621,0.81475,0.10706777493469417
40,-74.29722120584918,140.9005115903763,0.81,0.11780372651293874
41,-6.846573778614399,155.07476239490444,0.80525,0.13722603339701892
