episode,train_return,eval_return,epsilon,loss
1,-88.72656716704368,-93.31366794347761,0.99525,0.03461273922584951
2,-88.71208028793329,-70.97760900954134,0.9905,0.018745683570450637
3,-87.72271277904515,-69.58357783929912,0.98575,0.007642679149867036
4,-83.36721035912633,-69.58357783929912,0.981,0.0038972304417802662
5,-85.33525458574293,-69.58357783929912,0.97625,0.0015319290714978706
6,-86.08501863181591,-69.58357783929912,0.9715,0.0005389450306392973
7,-69.81045760754496,-69.64183836440091,0.96675,0.007155927671592508
8,-89.34941852092743,-69.58357783929912,0.962,0.01842671084566973
9,-87.25937716364857,-88.14047772169111,0.95725,0.016395034010638482
10,-87.96655205488207,-71.749077236146,0.9525,0.016558449528238272
11,-87.57207847833637,-69.58357783929912,0.94775,0.011199001169152324
12,-87.6533540606498,-85.30983976650985,0.9430000000000001,0.010566617957229027
13,-88.09266899824145,-88.14047772169111,0.93825,0.013826838566747029
14,-86.22876847833395,-69.99120028530714,0.9335,0.009540620905172546
15,-85.70950191617017,-82.5971894836426,0.92875,0.00972892097895965
16,-87.11763416528707,-69.58357783929912,0.924,0.00988643835997209
17,-86.3428226590157,-88.14047772169111,0.91925,0.010835455376363825
18,-88.03636358380317,-69.62433042878519,0.9145,0.009698110598983477
19,-85.86581929028038,-70.26046354212217,0.9097500000000001,0.010158252205001191
20,-87.19250701069825,-69.82517528241036,0.905,0.006065324218943715
21,-84.38766251429918,-69.58357783929912,0.90025,0.009777926259484957
22,-75.40874487962577,-70.04387298972811,0.8955,0.012772373947227607
23,-85.45466227829449,-59.404503649524415,0.89075,0.008633700921927811
24,-84.01901750266556,-70.12954988678453,0.886,0.00900083855027333
25,-85.1772112391889,-69.58357783929912,0.88125,0.008939219099702314
26,-87.98656582832339,-63.3382937146118,0.8765000000000001,0.00852442101444467
27,-85.23351666331288,-56.32840499022511,0.87175,0.008972548484161963
28,-86.49770295619965,-49.54266820732738,0.867,0.007651522442320129
29,-87.12549511790277,-69.58357783929912,0.86225,0.009213239326927579
30,-85.94333700835708,-65.30803094441072,0.8575,0.0058665102897793985
31,-83.93102348446845,-55.75338352851105,0.85275,0.00588388809672324
32,-85.8940175712109,-52.29730227527675,0.848,0.007862999272911111
33,-61.62645693439989,-48.026449257670905,0.84325,0.008833841273153667
34,-83.79569947291162,-70.28573435816449,0.8385,0.016160114317317495
35,-85.96542886495591,-61.537432960631556,0.83375,0.018250284278183246
36,-86.09716424942022,-48.081852232008245,0.829,0.013739138730452396
37,-83.8537345473655,-25.51216097878294,0.82425,0.015099574630148709
38,-85.53866114318377,148.71268274742758,0.8195,0.015564776270766743
39,-61.87389364689585,104.73668879531326,0.81475,0.015627576803672126
40,-82.72307324297725,16.97954473274762,0.81,0.014709896217100322
41,-54.566902630776184,92.5340181987954,0.80525,0.022467308280756697
42,-59.685822109412385,282.6850311484095,0.8005,0.028379792326595633
