episode,train_return,eval_return,epsilon,loss,llm_full_response
1,17.0,9.2,0.9985975,nan,N/A
2,21.0,9.2,0.996865,nan,N/A
3,18.0,9.2,0.99538,nan,N/A
4,9.0,9.2,0.9946375,nan,N/A
5,22.0,9.2,0.9928225,nan,N/A
6,18.0,9.2,0.9913375,nan,N/A
7,36.0,9.2,0.9883675,nan,N/A
8,20.0,9.2,0.9867175,nan,N/A
9,32.0,9.2,0.9840775,nan,N/A
10,32.0,9.2,0.9814375,nan,N/A
11,26.0,9.2,0.9792925,nan,N/A
12,27.0,9.2,0.977065,nan,N/A
13,10.0,9.2,0.97624,nan,N/A
14,22.0,9.2,0.974425,nan,N/A
15,16.0,9.2,0.973105,nan,N/A
16,42.0,9.2,0.9696400000000001,nan,N/A
17,16.0,9.2,0.96832,nan,N/A
18,31.0,9.2,0.9657625,nan,N/A
19,19.0,9.2,0.964195,nan,N/A
20,20.0,9.2,0.962545,nan,N/A
21,15.0,9.2,0.9613075,nan,N/A
22,11.0,9.2,0.9604,nan,N/A
23,19.0,9.2,0.9588325,nan,N/A
24,28.0,9.2,0.9565224999999999,0.3948631871629644,N/A
25,14.0,9.36,0.9553675,0.162739490291902,N/A
26,11.0,9.2,0.95446,0.06807194751772014,N/A
27,17.0,9.12,0.9530575,0.029399922884562436,N/A
28,13.0,9.2,0.951985,0.020005979145375583,N/A
29,27.0,9.2,0.9497575,0.01570411074768614,N/A
30,13.0,9.2,0.948685,0.012695218722980756,N/A
31,12.0,9.2,0.947695,0.01031819397273163,N/A
32,14.0,9.2,0.94654,0.012622066041720765,N/A
33,16.0,9.2,0.94522,0.012806222308427095,N/A
34,15.0,9.2,0.9439825,0.01320789313564698,N/A
35,16.0,9.2,0.9426625,0.012618837470654398,N/A
36,15.0,9.2,0.941425,0.014318152765432994,N/A
37,28.0,9.2,0.939115,0.017316532587366446,N/A
38,19.0,9.2,0.9375475,0.01956678882829453,N/A
39,31.0,9.2,0.93499,0.02081801634161703,N/A
40,12.0,9.78,0.9339999999999999,0.027254644393300016,N/A
41,45.0,9.54,0.9302875,0.02699495212485393,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_40"",
  ""rules"": [
    {""if"": [{""feature"": ""theta"", ""op"": "">"", ""value"": 0.1}], ""then"": 1},
    {""if"": [{""feature"": ""theta"", ""op"": ""<"", ""value"": -0.1}], ""then"": 0},
    {""if"": [{""feature"": ""x"", ""op"": "">"", ""value"": 0.5}], ""then"": 0},
    {""if"": [{""feature"": ""x"", ""op"": ""<"", ""value"": -0.5}], ""then"": 1}
  ],
  ""default_action"": 0,
  ""notes"": ""This initial policy is designed to emphasize balancing by primarily responding to the pole angle (theta). The rules are set to push the cart in the direction that counteracts the pole's tilt. Additionally, boundaries for cart position (x) are introduced to prevent the cart from moving too far to the sides, which could lead to a fail state. Since no previous policies exist, this serves as a baseline for further iterations.""
}"
42,30.0,12.54,0.9278125,0.03187243541081746,N/A
43,15.0,11.86,0.926575,0.033089389900366466,N/A
44,17.0,10.1,0.9251725,0.03522798769614276,N/A
45,9.0,11.36,0.92443,0.03809118291570081,N/A
46,16.0,11.28,0.92311,0.03867915621958673,N/A
47,29.0,11.28,0.9207175,0.045374142134497905,N/A
48,31.0,11.38,0.91816,0.047640602194493814,N/A
49,25.0,13.22,0.9160975,0.05111441772431135,N/A
50,83.0,13.72,0.90925,0.056135714458054806,N/A
51,54.0,16.32,0.904795,0.06817470620282823,N/A
52,16.0,14.26,0.903475,0.07269168645143509,N/A
53,61.0,19.3,0.8984425,0.0755271892383939,N/A
54,32.0,35.14,0.8958025000000001,0.0789271718240343,N/A
55,39.0,71.54,0.892585,0.07990978543574993,N/A
56,39.0,67.08,0.8893675,0.08137349956310712,N/A
57,33.0,74.56,0.886645,0.09725647498712395,N/A
58,111.0,131.42,0.8774875,0.10035415144788253,N/A
59,165.0,119.04,0.863875,0.09889284232349106,N/A
60,108.0,132.96,0.854965,0.10660094141753183,N/A
61,106.0,114.98,0.84622,0.1184147355972596,"{
  ""policy_type"": ""rules"",
  ""name"": ""policy_ep_60"",
  ""rules"": [
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": "">"",
          ""value"": 0.1
        }
      ],
      ""then"": 1
    },
    {
      ""if"": [
        {
          ""feature"": ""theta"",
          ""op"": ""<"",
          ""value"": -0.1
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": "">"",
          ""value"": 0.5
        },
        {
          ""feature"": ""v"",
          ""op"": ""<"",
          ""value"": 0
        }
      ],
      ""then"": 0
    },
    {
      ""if"": [
        {
          ""feature"": ""x"",
          ""op"": ""<"",
          ""value"": -0.5
        },
        {
          ""feature"": ""v"",
          ""op"": "">"",
          ""value"": 0
        }
      ],
      ""then"": 1
    }
  ],
  ""default_action"": 0,
  ""notes"": ""The previous policy (policy_ep_40) had an evaluated return of 132.96 and showed low coverage in certain regions, particularly for theta < -0.1 (0.0%) and x < -0.5 (0.0%). To improve exploration in these areas, I added velocity conditions to the x-related rules to encourage more diverse state visits. This should help the DQN agent learn better policies by experiencing a wider range of scenarios.""
}"
62,110.0,148.56,0.837145,0.1306030920833688,N/A
63,36.0,143.2,0.834175,0.12028571583020191,N/A
64,62.0,179.98,0.82906,0.13356266080612136,N/A
65,64.0,167.28,0.82378,0.13131772409542464,N/A
66,119.0,184.96,0.8139625,0.1385862963399341,N/A
67,30.0,222.4,0.8114875,0.11520320808825393,N/A
68,14.0,188.52,0.8103325,0.1510728775922741,N/A
69,11.0,179.24,0.8094250000000001,0.2058944498950785,N/A
70,33.0,193.4,0.8067025,0.15813090640938643,N/A
71,41.0,196.54,0.80332,0.17609154514786673,N/A
72,14.0,202.34,0.802165,0.1996224716837917,N/A
73,80.0,188.04,0.7955650000000001,0.15974577869346832,N/A
74,62.0,225.32,0.79045,0.17022424559259125,N/A
75,29.0,210.88,0.7880575000000001,0.18841436171326145,N/A
76,60.0,213.1,0.7831075000000001,0.1813496905999879,N/A
77,50.0,222.18,0.7789825,0.1549230700545013,N/A
78,13.0,226.76,0.77791,0.18440364501797235,N/A
79,83.0,230.46,0.7710625,0.1902776356023478,N/A
80,31.0,234.3,0.768505,0.1901397369201145,N/A
